t(s),P=100mmHg,P=110mmHg,P=120mmHg,130mmHg,140mmHg,150mmHg,160mmHg,170mmHg,180mmHg
94.7,0.5,0.54098,0.64668,0.67769,0.71327,0.80468,0.82845,0.88526,0.94649
94.8,0.5,0.54027,0.64682,0.67673,0.7127,0.80426,0.82885,0.88541,0.94647
94.9,0.5,0.53958,0.64694,0.67576,0.71214,0.80382,0.82926,0.88556,0.94645
95,0.5,0.53892,0.64705,0.67478,0.71161,0.80337,0.82968,0.88572,0.94643
95.1,0.5,0.53828,0.64714,0.67381,0.71108,0.80291,0.8301,0.88588,0.9464
95.2,0.5,0.53768,0.64721,0.67284,0.71058,0.80243,0.83053,0.88605,0.94638
95.3,0.5,0.5371,0.64727,0.67187,0.71009,0.80194,0.83097,0.88622,0.94636
95.4,0.5,0.53655,0.64732,0.6709,0.70961,0.80144,0.83141,0.88639,0.94634
95.5,0.5,0.53602,0.64736,0.66994,0.70916,0.80092,0.83185,0.88656,0.94632
95.6,0.5,0.53552,0.64738,0.66899,0.70871,0.80039,0.83231,0.88674,0.9463
95.7,0.5,0.53505,0.6474,0.66804,0.70829,0.79985,0.83277,0.88692,0.94627
95.8,0.5,0.53461,0.6474,0.66711,0.70788,0.79929,0.83323,0.88711,0.94625
95.9,0.5,0.53419,0.64739,0.66618,0.70748,0.79873,0.8337,0.88729,0.94623
96,0.5,0.53379,0.64737,0.66527,0.7071,0.79815,0.83417,0.88748,0.94621
96.1,0.5,0.53342,0.64734,0.66437,0.70673,0.79756,0.83465,0.88767,0.94618
96.2,0.5,0.53308,0.64731,0.66349,0.70638,0.79696,0.83513,0.88787,0.94616
96.3,0.5,0.53275,0.64726,0.66262,0.70604,0.79636,0.83561,0.88807,0.94614
96.4,0.5,0.53245,0.6472,0.66176,0.70572,0.79574,0.8361,0.88826,0.94612
96.5,0.5,0.53217,0.64714,0.66093,0.7054,0.79512,0.83658,0.88847,0.94609
96.6,0.5,0.53191,0.64707,0.66011,0.70511,0.79449,0.83707,0.88867,0.94607
96.7,0.5,0.53167,0.64698,0.65931,0.70482,0.79385,0.83757,0.88887,0.94605
96.8,0.5,0.53146,0.64689,0.65852,0.70455,0.79321,0.83806,0.88908,0.94602
96.9,0.5,0.53125,0.64679,0.65776,0.70429,0.79256,0.83855,0.88929,0.946
97,0.5,0.53107,0.64669,0.65702,0.70404,0.7919,0.83905,0.8895,0.94598
97.1,0.5,0.53091,0.64657,0.6563,0.7038,0.79124,0.83954,0.88971,0.94595
97.2,0.5,0.53076,0.64644,0.6556,0.70357,0.79058,0.84004,0.88993,0.94593
97.3,0.5,0.53062,0.64631,0.65492,0.70336,0.78992,0.84053,0.89014,0.94591
97.4,0.5,0.5305,0.64616,0.65427,0.70315,0.78925,0.84103,0.89036,0.94589
97.5,0.5,0.53039,0.64601,0.65363,0.70296,0.78859,0.84152,0.89058,0.94586
97.6,0.5,0.5303,0.64584,0.65301,0.70278,0.78792,0.84201,0.89079,0.94584
97.7,0.5,0.53021,0.64566,0.65242,0.7026,0.78725,0.8425,0.89101,0.94582
97.8,0.5,0.53014,0.64548,0.65185,0.70244,0.78658,0.84298,0.89124,0.94579
97.9,0.5,0.53008,0.64528,0.6513,0.70228,0.78592,0.84347,0.89146,0.94577
98,0.5,0.53003,0.64507,0.65077,0.70213,0.78525,0.84395,0.89168,0.94575
98.1,0.5,0.52999,0.64484,0.65026,0.70199,0.78459,0.84443,0.8919,0.94572
98.2,0.5,0.52995,0.6446,0.64977,0.70186,0.78394,0.8449,0.89212,0.9457
98.3,0.5,0.52993,0.64435,0.64931,0.70174,0.78328,0.84537,0.89235,0.94568
98.4,0.5,0.52991,0.64409,0.64886,0.70163,0.78264,0.84584,0.89257,0.94565
98.5,0.5,0.5299,0.6438,0.64843,0.70152,0.78199,0.8463,0.89279,0.94563
98.6,0.5,0.52989,0.64351,0.64802,0.70142,0.78135,0.84676,0.89302,0.94561
98.7,0.5,0.52989,0.64319,0.64763,0.70133,0.78072,0.84721,0.89324,0.94559
98.8,0.5,0.5299,0.64286,0.64726,0.70125,0.7801,0.84766,0.89346,0.94556
98.9,0.5,0.52991,0.64251,0.64691,0.70117,0.77948,0.8481,0.89369,0.94554
99,0.5,0.52993,0.64214,0.64657,0.7011,0.77887,0.84854,0.89391,0.94552
99.1,0.5,0.52995,0.64175,0.64625,0.70103,0.77827,0.84897,0.89413,0.9455
99.2,0.5,0.52997,0.64134,0.64595,0.70098,0.77768,0.84939,0.89435,0.94547
99.3,0.5,0.53,0.64091,0.64566,0.70092,0.77709,0.84981,0.89457,0.94545
99.4,0.5,0.53003,0.64046,0.64539,0.70088,0.77652,0.85023,0.89479,0.94543
99.5,0.5,0.53006,0.63999,0.64513,0.70084,0.77595,0.85063,0.89501,0.94541
99.6,0.5,0.5301,0.63949,0.64489,0.7008,0.7754,0.85103,0.89523,0.94539
99.7,0.5,0.53014,0.63897,0.64466,0.70078,0.77485,0.85143,0.89545,0.94537
99.8,0.5,0.53018,0.63842,0.64444,0.70075,0.77432,0.85181,0.89566,0.94535
99.9,0.5,0.53023,0.63785,0.64424,0.70074,0.77379,0.85219,0.89588,0.94533
100,0.5,0.53027,0.63726,0.64405,0.70073,0.77328,0.85256,0.89609,0.9453
100.1,0.5,0.53032,0.63664,0.64387,0.70072,0.77277,0.85293,0.8963,0.94528
100.2,0.5,0.53038,0.63599,0.64371,0.70072,0.77228,0.85329,0.89652,0.94526
100.3,0.5,0.53043,0.63532,0.64355,0.70073,0.7718,0.85364,0.89672,0.94524
100.4,0.5,0.53049,0.63463,0.64341,0.70074,0.77133,0.85398,0.89693,0.94522
100.5,0.5,0.53055,0.63391,0.64327,0.70076,0.77087,0.85431,0.89714,0.9452
100.6,0.5,0.53062,0.63316,0.64315,0.70078,0.77042,0.85464,0.89734,0.94519
100.7,0.5,0.53068,0.63239,0.64303,0.70081,0.76998,0.85496,0.89754,0.94517
100.8,0.5,0.53075,0.6316,0.64292,0.70084,0.76955,0.85527,0.89774,0.94515
100.9,0.5,0.53083,0.63078,0.64282,0.70088,0.76914,0.85557,0.89794,0.94513
101,0.5,0.5309,0.62994,0.64273,0.70092,0.76874,0.85586,0.89813,0.94511
101.1,0.5,0.53099,0.62907,0.64265,0.70098,0.76834,0.85615,0.89833,0.94509
101.2,0.5,0.53107,0.62819,0.64258,0.70103,0.76796,0.85643,0.89852,0.94507
101.3,0.5,0.53116,0.62729,0.64251,0.7011,0.76759,0.8567,0.89871,0.94506
101.4,0.5,0.53125,0.62636,0.64245,0.70116,0.76723,0.85696,0.89889,0.94504
101.5,0.5,0.53135,0.62542,0.64239,0.70124,0.76688,0.85721,0.89908,0.94502
101.6,0.5,0.53146,0.62447,0.64234,0.70132,0.76654,0.85745,0.89926,0.94501
101.7,0.5,0.53157,0.6235,0.6423,0.70141,0.76621,0.85769,0.89944,0.94499
101.8,0.5,0.53169,0.62252,0.64227,0.70151,0.76589,0.85792,0.89961,0.94497
101.9,0.5,0.53181,0.62152,0.64224,0.70161,0.76559,0.85814,0.89978,0.94496
102,0.5,0.53194,0.62052,0.64221,0.70172,0.76529,0.85834,0.89995,0.94494
102.1,0.5,0.53208,0.61951,0.64219,0.70184,0.765,0.85855,0.90012,0.94493
102.2,0.5,0.53223,0.61849,0.64218,0.70196,0.76472,0.85874,0.90029,0.94491
102.3,0.5,0.53239,0.61747,0.64217,0.70209,0.76446,0.85892,0.90045,0.9449
102.4,0.5,0.53256,0.61644,0.64217,0.70224,0.7642,0.85909,0.90061,0.94488
102.5,0.5,0.53274,0.61542,0.64217,0.70239,0.76395,0.85926,0.90076,0.94487
102.6,0.5,0.53293,0.61439,0.64217,0.70254,0.76371,0.85941,0.90091,0.94485
102.7,0.5,0.53314,0.61337,0.64218,0.70271,0.76348,0.85956,0.90106,0.94484
102.8,0.5,0.53336,0.61235,0.6422,0.70289,0.76326,0.8597,0.90121,0.94483
102.9,0.5,0.53359,0.61134,0.64222,0.70308,0.76305,0.85983,0.90135,0.94481
103,0.5,0.53384,0.61034,0.64224,0.70328,0.76284,0.85995,0.90149,0.9448
103.1,0.5,0.5341,0.60935,0.64227,0.70349,0.76265,0.86006,0.90163,0.94479
103.2,0.5,0.53439,0.60837,0.64231,0.70371,0.76246,0.86016,0.90176,0.94478
103.3,0.5,0.53469,0.6074,0.64235,0.70394,0.76228,0.86025,0.90189,0.94477
103.4,0.5,0.53501,0.60645,0.64239,0.70418,0.76211,0.86033,0.90201,0.94476
103.5,0.5,0.53536,0.60551,0.64244,0.70444,0.76195,0.8604,0.90214,0.94475
103.6,0.5,0.53573,0.60459,0.64249,0.70471,0.7618,0.86046,0.90226,0.94474
103.7,0.5,0.53612,0.60369,0.64255,0.70499,0.76165,0.86052,0.90237,0.94473
103.8,0.5,0.53654,0.6028,0.64261,0.70529,0.76151,0.86056,0.90248,0.94472
103.9,0.5,0.53699,0.60194,0.64268,0.7056,0.76138,0.86059,0.90259,0.94471
104,0.5,0.53747,0.6011,0.64276,0.70593,0.76126,0.86062,0.9027,0.9447
104.1,0.5,0.53798,0.60028,0.64284,0.70627,0.76114,0.86063,0.9028,0.94469
104.2,0.5,0.53852,0.59948,0.64292,0.70663,0.76103,0.86063,0.90289,0.94468
104.3,0.5,0.53909,0.59871,0.64302,0.707,0.76092,0.86063,0.90299,0.94467
104.4,0.5,0.5397,0.59796,0.64311,0.70739,0.76083,0.86061,0.90307,0.94466
104.5,0.5,0.54035,0.59724,0.64322,0.7078,0.76074,0.86058,0.90316,0.94466
104.6,0.5,0.54103,0.59654,0.64333,0.70823,0.76065,0.86055,0.90324,0.94465
104.7,0.5,0.54175,0.59586,0.64345,0.70867,0.76058,0.8605,0.90332,0.94464
104.8,0.5,0.54251,0.59521,0.64358,0.70913,0.76051,0.86044,0.90339,0.94464
104.9,0.5,0.54331,0.59459,0.64372,0.70961,0.76044,0.86037,0.90346,0.94463
105,0.5,0.54415,0.59399,0.64386,0.71011,0.76039,0.86029,0.90353,0.94463
105.1,0.5,0.54503,0.59341,0.64402,0.71063,0.76034,0.86021,0.90359,0.94462
105.2,0.5,0.54595,0.59286,0.64418,0.71117,0.76029,0.86011,0.90365,0.94462
105.3,0.5,0.5469,0.59233,0.64436,0.71172,0.76025,0.86,0.9037,0.94461
105.4,0.5,0.5479,0.59183,0.64454,0.7123,0.76022,0.85987,0.90375,0.94461
105.5,0.5,0.54893,0.59135,0.64473,0.71289,0.7602,0.85974,0.9038,0.94461
105.6,0.5,0.55,0.5909,0.64494,0.71351,0.76018,0.8596,0.90384,0.9446
105.7,0.5,0.5511,0.59047,0.64516,0.71414,0.76016,0.85945,0.90388,0.9446
105.8,0.5,0.55223,0.59006,0.64539,0.71479,0.76015,0.85928,0.90391,0.9446
105.9,0.5,0.55338,0.58967,0.64564,0.71546,0.76015,0.85911,0.90394,0.94459
106,0.5,0.55457,0.58931,0.6459,0.71615,0.76016,0.85892,0.90396,0.94459
106.1,0.5,0.55577,0.58896,0.64617,0.71686,0.76017,0.85872,0.90398,0.94459
106.2,0.5,0.55699,0.58864,0.64646,0.71758,0.76019,0.85852,0.904,0.94459
106.3,0.5,0.55823,0.58833,0.64677,0.71832,0.76021,0.8583,0.90401,0.94459
106.4,0.5,0.55948,0.58805,0.64709,0.71908,0.76024,0.85807,0.90402,0.94459
106.5,0.5,0.56073,0.58778,0.64744,0.71984,0.76028,0.85783,0.90403,0.94459
106.6,0.5,0.56199,0.58753,0.6478,0.72063,0.76032,0.85758,0.90403,0.94459
106.7,0.5,0.56325,0.5873,0.64818,0.72143,0.76037,0.85732,0.90402,0.94459
106.8,0.5,0.5645,0.58708,0.64858,0.72223,0.76042,0.85705,0.90401,0.94459
106.9,0.5,0.56574,0.58688,0.64901,0.72305,0.76048,0.85676,0.904,0.94459
107,0.5,0.56697,0.58669,0.64945,0.72388,0.76055,0.85647,0.90398,0.94459
107.1,0.5,0.56819,0.58652,0.64992,0.72472,0.76063,0.85617,0.90396,0.9446
107.2,0.5,0.56939,0.58636,0.65041,0.72557,0.76071,0.85586,0.90393,0.9446
107.3,0.5,0.57056,0.58621,0.65093,0.72642,0.7608,0.85553,0.9039,0.9446
107.4,0.5,0.57171,0.58608,0.65147,0.72727,0.7609,0.8552,0.90387,0.9446
107.5,0.5,0.57283,0.58596,0.65203,0.72813,0.761,0.85486,0.90383,0.94461
107.6,0.5,0.57393,0.58585,0.65263,0.729,0.76112,0.85451,0.90378,0.94461
107.7,0.5,0.57499,0.58575,0.65325,0.72986,0.76124,0.85414,0.90374,0.94461
107.8,0.5,0.57601,0.58565,0.65389,0.73072,0.76136,0.85377,0.90368,0.94462
107.9,0.5,0.577,0.58557,0.65457,0.73159,0.7615,0.8534,0.90363,0.94462
108,0.5,0.57795,0.5855,0.65527,0.73245,0.76164,0.85301,0.90357,0.94463
108.1,0.5,0.57887,0.58544,0.65599,0.7333,0.7618,0.85261,0.9035,0.94463
108.2,0.5,0.57974,0.58538,0.65675,0.73415,0.76196,0.85221,0.90343,0.94464
108.3,0.5,0.58058,0.58533,0.65753,0.735,0.76213,0.8518,0.90336,0.94464
108.4,0.5,0.58137,0.58529,0.65834,0.73584,0.76231,0.85138,0.90328,0.94465
108.5,0.5,0.58212,0.58525,0.65917,0.73667,0.76249,0.85095,0.9032,0.94465
108.6,0.5,0.58283,0.58522,0.66003,0.73749,0.76269,0.85052,0.90312,0.94466
108.7,0.5,0.58351,0.5852,0.66091,0.7383,0.7629,0.85008,0.90303,0.94467
108.8,0.5,0.58414,0.58518,0.66181,0.73911,0.76312,0.84963,0.90293,0.94467
108.9,0.5,0.58473,0.58517,0.66274,0.7399,0.76334,0.84918,0.90283,0.94468
109,0.5,0.58528,0.58517,0.66368,0.74067,0.76358,0.84872,0.90273,0.94469
109.1,0.5,0.5858,0.58516,0.66465,0.74144,0.76383,0.84826,0.90263,0.9447
109.2,0.5,0.58627,0.58517,0.66563,0.74219,0.76409,0.84779,0.90252,0.94471
109.3,0.5,0.58672,0.58517,0.66663,0.74292,0.76436,0.84732,0.9024,0.94471
109.4,0.5,0.58712,0.58518,0.66764,0.74364,0.76464,0.84685,0.90228,0.94472
109.5,0.5,0.58749,0.5852,0.66866,0.74435,0.76493,0.84637,0.90216,0.94473
109.6,0.5,0.58783,0.58522,0.66969,0.74504,0.76523,0.84588,0.90204,0.94474
109.7,0.5,0.58814,0.58524,0.67073,0.74571,0.76555,0.8454,0.90191,0.94475
109.8,0.5,0.58842,0.58527,0.67177,0.74637,0.76588,0.84491,0.90177,0.94476
109.9,0.5,0.58867,0.5853,0.67282,0.74701,0.76622,0.84442,0.90164,0.94477
110,0.5,0.5889,0.58534,0.67387,0.74763,0.76657,0.84393,0.9015,0.94478
110.1,0.5,0.58909,0.58537,0.67491,0.74824,0.76693,0.84344,0.90135,0.94479
110.2,0.5,0.58927,0.58542,0.67596,0.74883,0.76731,0.84295,0.90121,0.9448
110.3,0.5,0.58942,0.58546,0.677,0.7494,0.7677,0.84246,0.90106,0.94481
110.4,0.5,0.58955,0.58551,0.67803,0.74995,0.7681,0.84196,0.9009,0.94482
110.5,0.5,0.58965,0.58557,0.67906,0.75048,0.76852,0.84147,0.90074,0.94483
110.6,0.5,0.58974,0.58563,0.68007,0.751,0.76895,0.84098,0.90058,0.94484
110.7,0.5,0.58981,0.58569,0.68107,0.7515,0.76939,0.84049,0.90042,0.94485
110.8,0.5,0.58987,0.58576,0.68206,0.75198,0.76984,0.84,0.90025,0.94486
110.9,0.5,0.58991,0.58583,0.68304,0.75244,0.7703,0.83951,0.90008,0.94488
111,0.5,0.58993,0.5859,0.68399,0.75289,0.77078,0.83903,0.89991,0.94489
111.1,0.5,0.58995,0.58598,0.68493,0.75332,0.77127,0.83855,0.89974,0.9449
111.2,0.5,0.58995,0.58607,0.68585,0.75373,0.77178,0.83807,0.89956,0.94491
111.3,0.5,0.58993,0.58616,0.68675,0.75412,0.77229,0.83759,0.89938,0.94492
111.4,0.5,0.58991,0.58626,0.68763,0.7545,0.77282,0.83712,0.89919,0.94494
111.5,0.5,0.58988,0.58637,0.68849,0.75485,0.77336,0.83665,0.89901,0.94495
111.6,0.5,0.58984,0.58648,0.68933,0.75519,0.77391,0.83618,0.89882,0.94496
111.7,0.5,0.58979,0.58659,0.69014,0.75552,0.77447,0.83572,0.89863,0.94497
111.8,0.5,0.58973,0.58672,0.69093,0.75583,0.77504,0.83527,0.89844,0.94499
111.9,0.5,0.58967,0.58685,0.69169,0.75612,0.77562,0.83482,0.89824,0.945
112,0.5,0.5896,0.58699,0.69243,0.75639,0.77621,0.83437,0.89805,0.94501
112.1,0.5,0.58952,0.58714,0.69314,0.75665,0.77681,0.83393,0.89785,0.94503
112.2,0.5,0.58944,0.5873,0.69383,0.75689,0.77741,0.8335,0.89765,0.94504
112.3,0.5,0.58935,0.58747,0.69449,0.75712,0.77803,0.83307,0.89745,0.94505
112.4,0.5,0.58926,0.58766,0.69513,0.75733,0.77865,0.83264,0.89724,0.94507
112.5,0.5,0.58916,0.58785,0.69575,0.75753,0.77928,0.83223,0.89704,0.94508
112.6,0.5,0.58906,0.58805,0.69633,0.75771,0.77992,0.83181,0.89683,0.94509
112.7,0.5,0.58896,0.58827,0.6969,0.75787,0.78056,0.83141,0.89662,0.94511
112.8,0.5,0.58884,0.5885,0.69744,0.75802,0.7812,0.83101,0.89641,0.94512
112.9,0.5,0.58873,0.58875,0.69795,0.75816,0.78186,0.83062,0.89621,0.94514
113,0.5,0.58861,0.58901,0.69844,0.75828,0.78251,0.83023,0.89599,0.94515
113.1,0.5,0.58848,0.58929,0.69891,0.75838,0.78317,0.82986,0.89578,0.94516
113.2,0.5,0.58835,0.58959,0.69935,0.75847,0.78383,0.82948,0.89557,0.94518
113.3,0.5,0.58822,0.58991,0.69977,0.75855,0.78449,0.82912,0.89536,0.94519
113.4,0.5,0.58808,0.59024,0.70017,0.75861,0.78515,0.82876,0.89514,0.94521
113.5,0.5,0.58793,0.5906,0.70054,0.75865,0.78581,0.82841,0.89493,0.94522
113.6,0.5,0.58778,0.59098,0.7009,0.75868,0.78647,0.82807,0.89472,0.94524
113.7,0.5,0.58762,0.59138,0.70123,0.7587,0.78713,0.82773,0.8945,0.94525
113.8,0.5,0.58746,0.5918,0.70154,0.7587,0.78779,0.82741,0.89429,0.94526
113.9,0.5,0.58728,0.59226,0.70184,0.75869,0.78845,0.82709,0.89408,0.94528
114,0.5,0.5871,0.59274,0.70211,0.75866,0.7891,0.82677,0.89386,0.94529
114.1,0.5,0.58691,0.59324,0.70236,0.75862,0.78975,0.82646,0.89365,0.94531
114.2,0.5,0.58671,0.59378,0.7026,0.75856,0.7904,0.82617,0.89343,0.94532
114.3,0.5,0.5865,0.59434,0.70282,0.75849,0.79104,0.82587,0.89322,0.94534
114.4,0.5,0.58628,0.59494,0.70302,0.7584,0.79167,0.82559,0.89301,0.94535
114.5,0.5,0.58605,0.59557,0.7032,0.75829,0.7923,0.82531,0.8928,0.94536
114.6,0.5,0.5858,0.59623,0.70337,0.75817,0.79292,0.82504,0.89259,0.94538
114.7,0.5,0.58555,0.59692,0.70352,0.75804,0.79354,0.82478,0.89238,0.94539
114.8,0.5,0.58527,0.59765,0.70366,0.75789,0.79415,0.82453,0.89217,0.94541
114.9,0.5,0.58499,0.59841,0.70378,0.75772,0.79475,0.82428,0.89196,0.94542
115,0.5,0.58468,0.59921,0.70388,0.75753,0.79534,0.82404,0.89175,0.94544
115.1,0.5,0.58436,0.60004,0.70398,0.75733,0.79593,0.8238,0.89155,0.94545
115.2,0.5,0.58402,0.6009,0.70405,0.75711,0.7965,0.82358,0.89135,0.94546
115.3,0.5,0.58367,0.6018,0.70412,0.75688,0.79707,0.82336,0.89114,0.94548
115.4,0.5,0.58329,0.60273,0.70417,0.75662,0.79763,0.82314,0.89094,0.94549
115.5,0.5,0.58289,0.60369,0.7042,0.75635,0.79817,0.82294,0.89074,0.94551
115.6,0.5,0.58247,0.60469,0.70423,0.75606,0.79871,0.82274,0.89055,0.94552
115.7,0.5,0.58203,0.60571,0.70424,0.75575,0.79923,0.82255,0.89035,0.94553
115.8,0.5,0.58157,0.60675,0.70423,0.75543,0.79975,0.82237,0.89016,0.94555
115.9,0.5,0.58108,0.60782,0.70422,0.75508,0.80025,0.82219,0.88996,0.94556
116,0.5,0.58057,0.60892,0.70419,0.75472,0.80074,0.82202,0.88977,0.94557
116.1,0.5,0.58003,0.61003,0.70415,0.75434,0.80123,0.82185,0.88959,0.94559
116.2,0.5,0.57946,0.61117,0.7041,0.75393,0.8017,0.8217,0.8894,0.9456
116.3,0.5,0.57887,0.61232,0.70403,0.75351,0.80215,0.82155,0.88922,0.94561
116.4,0.5,0.57826,0.61348,0.70395,0.75307,0.8026,0.8214,0.88904,0.94563
116.5,0.5,0.57762,0.61464,0.70386,0.75261,0.80303,0.82127,0.88886,0.94564
116.6,0.5,0.57695,0.61582,0.70375,0.75213,0.80346,0.82114,0.88868,0.94565
116.7,0.5,0.57625,0.617,0.70364,0.75163,0.80387,0.82101,0.88851,0.94567
116.8,0.5,0.57553,0.61818,0.7035,0.75111,0.80426,0.82089,0.88834,0.94568
116.9,0.5,0.57478,0.61936,0.70336,0.75056,0.80465,0.82078,0.88817,0.94569
117,0.5,0.574,0.62053,0.7032,0.75001,0.80502,0.82068,0.88801,0.9457
117.1,0.5,0.5732,0.62169,0.70303,0.74943,0.80538,0.82058,0.88784,0.94572
117.2,0.5,0.57238,0.62284,0.70284,0.74883,0.80573,0.82049,0.88768,0.94573
117.3,0.5,0.57153,0.62398,0.70263,0.74821,0.80607,0.8204,0.88753,0.94574
117.4,0.5,0.57066,0.62511,0.70241,0.74758,0.80639,0.82032,0.88737,0.94575
117.5,0.5,0.56976,0.62621,0.70218,0.74692,0.8067,0.82025,0.88722,0.94577
117.6,0.5,0.56885,0.62729,0.70193,0.74625,0.807,0.82019,0.88707,0.94578
117.7,0.5,0.56791,0.62836,0.70166,0.74556,0.80728,0.82013,0.88693,0.94579
117.8,0.5,0.56696,0.62939,0.70138,0.74486,0.80755,0.82007,0.88679,0.9458
117.9,0.5,0.56599,0.63041,0.70107,0.74414,0.80781,0.82002,0.88665,0.94581
118,0.5,0.56501,0.63139,0.70075,0.7434,0.80806,0.81998,0.88651,0.94582
118.1,0.5,0.56401,0.63234,0.70041,0.74265,0.80829,0.81995,0.88638,0.94583
118.2,0.5,0.563,0.63327,0.70005,0.74189,0.80852,0.81992,0.88625,0.94584
118.3,0.5,0.56199,0.63416,0.69968,0.74111,0.80872,0.8199,0.88613,0.94585
118.4,0.5,0.56096,0.63503,0.69928,0.74033,0.80892,0.81988,0.88601,0.94587
118.5,0.5,0.55994,0.63586,0.69886,0.73953,0.8091,0.81987,0.88589,0.94588
118.6,0.5,0.5589,0.63666,0.69842,0.73872,0.80927,0.81987,0.88577,0.94589
118.7,0.5,0.55787,0.63742,0.69795,0.7379,0.80943,0.81987,0.88566,0.9459
118.8,0.5,0.55684,0.63815,0.69747,0.73708,0.80958,0.81988,0.88556,0.94591
118.9,0.5,0.55581,0.63885,0.69696,0.73625,0.80971,0.81989,0.88545,0.94592
119,0.5,0.55478,0.63952,0.69644,0.73541,0.80982,0.81992,0.88535,0.94592
119.1,0.5,0.55376,0.64015,0.69588,0.73457,0.80993,0.81995,0.88525,0.94593
119.2,0.5,0.55275,0.64075,0.69531,0.73373,0.81002,0.81998,0.88516,0.94594
119.3,0.5,0.55175,0.64132,0.69471,0.73288,0.8101,0.82002,0.88507,0.94595
119.4,0.5,0.55077,0.64185,0.69409,0.73203,0.81017,0.82007,0.88499,0.94596
119.5,0.5,0.54979,0.64236,0.69345,0.73118,0.81022,0.82012,0.8849,0.94597
119.6,0.5,0.54884,0.64283,0.69278,0.73034,0.81026,0.82019,0.88482,0.94598
119.7,0.5,0.5479,0.64328,0.69209,0.72949,0.81029,0.82025,0.88475,0.94599
119.8,0.5,0.54698,0.6437,0.69138,0.72865,0.8103,0.82033,0.88468,0.94599
119.9,0.5,0.54607,0.64409,0.69065,0.72781,0.8103,0.82041,0.88461,0.946
120,0.5,0.54519,0.64445,0.68989,0.72698,0.81028,0.8205,0.88455,0.94601
120.1,0.5,0.54434,0.64479,0.68912,0.72616,0.81025,0.8206,0.88449,0.94602
120.2,0.5,0.5435,0.6451,0.68832,0.72534,0.81021,0.8207,0.88443,0.94602
120.3,0.5,0.54269,0.64538,0.6875,0.72453,0.81015,0.82081,0.88438,0.94603
120.4,0.5,0.54191,0.64565,0.68667,0.72373,0.81008,0.82093,0.88433,0.94604
120.5,0.5,0.54115,0.64589,0.68581,0.72294,0.81,0.82105,0.88429,0.94604
120.6,0.5,0.54042,0.64611,0.68494,0.72216,0.8099,0.82118,0.88425,0.94605
120.7,0.5,0.53971,0.64631,0.68406,0.7214,0.80979,0.82132,0.88421,0.94606
120.8,0.5,0.53904,0.64649,0.68316,0.72064,0.80966,0.82147,0.88418,0.94606
120.9,0.5,0.53839,0.64665,0.68224,0.7199,0.80952,0.82162,0.88415,0.94607
121,0.5,0.53776,0.64679,0.68132,0.71917,0.80936,0.82178,0.88413,0.94607
121.1,0.5,0.53717,0.64692,0.68038,0.71845,0.80919,0.82195,0.88411,0.94608
121.2,0.5,0.5366,0.64703,0.67943,0.71775,0.809,0.82213,0.88409,0.94608
121.3,0.5,0.53606,0.64712,0.67848,0.71706,0.8088,0.82232,0.88408,0.94609
121.4,0.5,0.53555,0.6472,0.67752,0.71639,0.80858,0.82251,0.88407,0.94609
121.5,0.5,0.53507,0.64727,0.67655,0.71574,0.80835,0.82271,0.88407,0.9461
121.6,0.5,0.53461,0.64732,0.67558,0.7151,0.8081,0.82292,0.88406,0.9461
121.7,0.5,0.53418,0.64736,0.67461,0.71447,0.80784,0.82314,0.88407,0.94611
121.8,0.5,0.53377,0.64739,0.67364,0.71387,0.80756,0.82336,0.88407,0.94611
121.9,0.5,0.53339,0.6474,0.67267,0.71327,0.80727,0.82359,0.88409,0.94611
122,0.5,0.53303,0.64741,0.6717,0.7127,0.80696,0.82383,0.8841,0.94612
122.1,0.5,0.5327,0.6474,0.67074,0.71214,0.80663,0.82408,0.88412,0.94612
122.2,0.5,0.53239,0.64739,0.66978,0.7116,0.80629,0.82434,0.88414,0.94612
122.3,0.5,0.5321,0.64736,0.66883,0.71107,0.80594,0.82461,0.88417,0.94613
122.4,0.5,0.53184,0.64733,0.66789,0.71056,0.80556,0.82488,0.8842,0.94613
122.5,0.5,0.53159,0.64728,0.66696,0.71007,0.80518,0.82516,0.88423,0.94613
122.6,0.5,0.53137,0.64723,0.66604,0.70959,0.80478,0.82545,0.88427,0.94613
122.7,0.5,0.53116,0.64717,0.66513,0.70913,0.80436,0.82575,0.88431,0.94613
122.8,0.5,0.53097,0.6471,0.66423,0.70868,0.80393,0.82605,0.88436,0.94614
122.9,0.5,0.5308,0.64702,0.66335,0.70825,0.80348,0.82637,0.88441,0.94614
123,0.5,0.53064,0.64693,0.66249,0.70784,0.80302,0.82669,0.88446,0.94614
123.1,0.5,0.5305,0.64684,0.66164,0.70744,0.80255,0.82702,0.88452,0.94614
123.2,0.5,0.53038,0.64673,0.6608,0.70706,0.80206,0.82736,0.88458,0.94614
123.3,0.5,0.53027,0.64662,0.65999,0.70669,0.80156,0.8277,0.88465,0.94614
123.4,0.5,0.53017,0.64649,0.65919,0.70633,0.80104,0.82805,0.88472,0.94614
123.5,0.5,0.53009,0.64636,0.65842,0.70599,0.80051,0.82841,0.88479,0.94614
123.6,0.5,0.53001,0.64622,0.65766,0.70566,0.79997,0.82878,0.88487,0.94614
123.7,0.5,0.52995,0.64607,0.65692,0.70535,0.79942,0.82916,0.88495,0.94614
123.8,0.5,0.5299,0.6459,0.65621,0.70505,0.79886,0.82954,0.88503,0.94614
