t(s),P=100mmHg,P=110mmHg,P=120mmHg,P=130mmHg,P=140mmHg,P =150mmHg,P = 160mmHg,P =170mmHg,P=180mmHg
263.6,30,26.436,34.015,35.329,34.358,26.553,32.498,29.633,30.924
263.7,30,26.231,34.146,35.328,34.368,26.625,32.499,29.647,30.924
263.8,30,26.032,34.273,35.326,34.376,26.698,32.499,29.662,30.924
263.9,30,25.841,34.395,35.322,34.384,26.774,32.498,29.676,30.924
264,30,25.658,34.513,35.317,34.39,26.851,32.496,29.691,30.924
264.1,30,25.482,34.626,35.311,34.395,26.931,32.492,29.706,30.924
264.2,30,25.313,34.734,35.303,34.398,27.012,32.488,29.721,30.924
264.3,30,25.152,34.837,35.294,34.4,27.095,32.483,29.736,30.924
264.4,30,24.998,34.936,35.284,34.401,27.18,32.476,29.752,30.924
264.5,30,24.852,35.03,35.272,34.401,27.267,32.469,29.768,30.924
264.6,30,24.713,35.12,35.259,34.399,27.356,32.46,29.783,30.924
264.7,30,24.581,35.205,35.245,34.396,27.446,32.45,29.799,30.924
264.8,30,24.456,35.286,35.229,34.392,27.537,32.439,29.815,30.924
264.9,30,24.338,35.363,35.211,34.387,27.63,32.427,29.831,30.924
265,30,24.227,35.435,35.192,34.38,27.724,32.414,29.848,30.924
265.1,30,24.123,35.504,35.172,34.372,27.82,32.4,29.864,30.924
265.2,30,24.024,35.569,35.15,34.362,27.917,32.385,29.88,30.924
265.3,30,23.932,35.63,35.126,34.351,28.015,32.368,29.897,30.924
265.4,30,23.846,35.687,35.1,34.339,28.114,32.351,29.914,30.924
265.5,30,23.766,35.741,35.072,34.326,28.213,32.332,29.93,30.924
265.6,30,23.691,35.791,35.043,34.311,28.314,32.312,29.947,30.924
265.7,30,23.622,35.838,35.011,34.294,28.416,32.291,29.964,30.924
265.8,30,23.557,35.882,34.978,34.276,28.518,32.268,29.981,30.924
265.9,30,23.498,35.922,34.942,34.257,28.621,32.245,29.998,30.924
266,30,23.444,35.96,34.904,34.236,28.724,32.22,30.015,30.924
266.1,30,23.394,35.995,34.864,34.213,28.827,32.195,30.032,30.924
266.2,30,23.348,36.027,34.821,34.189,28.931,32.168,30.049,30.924
266.3,30,23.307,36.057,34.776,34.163,29.035,32.14,30.066,30.924
266.4,30,23.269,36.083,34.728,34.136,29.139,32.11,30.083,30.924
266.5,30,23.235,36.108,34.677,34.106,29.243,32.08,30.1,30.924
266.6,30,23.205,36.13,34.623,34.075,29.347,32.048,30.117,30.924
266.7,30,23.178,36.15,34.566,34.041,29.451,32.015,30.134,30.925
266.8,30,23.154,36.168,34.506,34.006,29.554,31.981,30.151,30.925
266.9,30,23.133,36.184,34.443,33.969,29.657,31.946,30.168,30.925
267,30,23.115,36.198,34.376,33.929,29.76,31.91,30.185,30.925
267.1,30,23.1,36.21,34.306,33.888,29.862,31.872,30.202,30.925
267.2,30,23.087,36.22,34.231,33.844,29.963,31.834,30.219,30.925
267.3,30,23.077,36.228,34.153,33.798,30.064,31.794,30.235,30.925
267.4,30,23.069,36.235,34.071,33.749,30.163,31.753,30.252,30.925
267.5,30,23.063,36.24,33.985,33.698,30.262,31.711,30.269,30.925
267.6,30,23.059,36.244,33.895,33.645,30.36,31.668,30.285,30.925
267.7,30,23.057,36.246,33.801,33.589,30.457,31.624,30.302,30.925
267.8,30,23.057,36.246,33.702,33.53,30.553,31.579,30.318,30.925
267.9,30,23.059,36.246,33.598,33.468,30.647,31.532,30.334,30.925
268,30,23.062,36.243,33.49,33.404,30.741,31.485,30.35,30.925
268.1,30,23.066,36.24,33.377,33.337,30.833,31.436,30.366,30.925
268.2,30,23.072,36.235,33.26,33.266,30.924,31.387,30.382,30.925
268.3,30,23.08,36.228,33.138,33.193,31.013,31.336,30.398,30.925
268.4,30,23.088,36.22,33.011,33.117,31.101,31.285,30.413,30.925
268.5,30,23.098,36.211,32.88,33.037,31.188,31.233,30.429,30.925
268.6,30,23.11,36.201,32.744,32.955,31.273,31.179,30.444,30.925
268.7,30,23.122,36.189,32.603,32.869,31.356,31.125,30.459,30.925
268.8,30,23.136,36.176,32.457,32.78,31.438,31.07,30.474,30.925
268.9,30,23.151,36.161,32.308,32.688,31.518,31.015,30.489,30.925
269,30,23.167,36.145,32.154,32.592,31.597,30.958,30.503,30.925
269.1,30,23.185,36.127,31.996,32.494,31.674,30.901,30.518,30.925
269.2,30,23.203,36.108,31.834,32.392,31.749,30.843,30.532,30.925
269.3,30,23.223,36.087,31.668,32.286,31.823,30.784,30.546,30.925
269.4,30,23.244,36.065,31.499,32.178,31.895,30.724,30.56,30.925
269.5,30,23.267,36.041,31.326,32.067,31.965,30.664,30.573,30.925
269.6,30,23.291,36.015,31.151,31.952,32.034,30.604,30.587,30.925
269.7,30,23.316,35.987,30.973,31.835,32.101,30.543,30.6,30.925
269.8,30,23.343,35.957,30.793,31.714,32.166,30.481,30.613,30.925
269.9,30,23.371,35.925,30.61,31.591,32.229,30.419,30.625,30.925
270,30,23.401,35.891,30.426,31.465,32.291,30.356,30.638,30.925
270.1,30,23.433,35.855,30.24,31.337,32.351,30.293,30.65,30.925
270.2,30,23.467,35.816,30.054,31.206,32.409,30.23,30.662,30.925
270.3,30,23.503,35.775,29.866,31.073,32.465,30.167,30.674,30.925
270.4,30,23.541,35.731,29.679,30.938,32.52,30.103,30.685,30.925
270.5,30,23.581,35.684,29.491,30.801,32.573,30.039,30.696,30.926
270.6,30,23.624,35.634,29.304,30.662,32.625,29.975,30.707,30.926
270.7,30,23.669,35.581,29.117,30.521,32.674,29.911,30.718,30.926
270.8,30,23.716,35.525,28.931,30.379,32.722,29.846,30.728,30.926
270.9,30,23.767,35.465,28.747,30.236,32.769,29.782,30.738,30.926
271,30,23.82,35.401,28.564,30.092,32.814,29.718,30.748,30.926
271.1,30,23.877,35.334,28.382,29.947,32.857,29.654,30.757,30.926
271.2,30,23.937,35.262,28.203,29.802,32.899,29.589,30.766,30.926
271.3,30,24,35.186,28.027,29.656,32.939,29.525,30.775,30.926
271.4,30,24.067,35.106,27.853,29.51,32.977,29.462,30.784,30.926
271.5,30,24.137,35.02,27.681,29.364,33.014,29.398,30.792,30.926
271.6,30,24.212,34.93,27.513,29.218,33.05,29.335,30.8,30.926
271.7,30,24.29,34.835,27.348,29.073,33.084,29.272,30.807,30.926
271.8,30,24.373,34.734,27.186,28.928,33.116,29.209,30.815,30.926
271.9,30,24.46,34.628,27.028,28.784,33.147,29.147,30.822,30.926
272,30,24.552,34.516,26.873,28.641,33.177,29.085,30.828,30.926
272.1,30,24.648,34.399,26.723,28.499,33.205,29.023,30.835,30.926
272.2,30,24.749,34.275,26.576,28.358,33.232,28.962,30.841,30.926
272.3,30,24.855,34.145,26.433,28.219,33.257,28.902,30.846,30.926
272.4,30,24.966,34.009,26.293,28.081,33.281,28.842,30.852,30.926
272.5,30,25.083,33.866,26.158,27.945,33.303,28.783,30.857,30.926
272.6,30,25.204,33.717,26.027,27.811,33.325,28.724,30.862,30.926
272.7,30,25.33,33.562,25.901,27.679,33.345,28.666,30.866,30.926
272.8,30,25.462,33.4,25.778,27.549,33.363,28.608,30.87,30.926
272.9,30,25.6,33.232,25.659,27.422,33.381,28.552,30.874,30.926
273,30,25.743,33.058,25.545,27.296,33.397,28.496,30.877,30.926
273.1,30,25.891,32.877,25.435,27.173,33.411,28.44,30.88,30.926
273.2,30,26.044,32.691,25.329,27.053,33.425,28.386,30.883,30.926
273.3,30,26.203,32.499,25.226,26.935,33.437,28.332,30.885,30.926
273.4,30,26.367,32.302,25.128,26.819,33.448,28.279,30.887,30.926
273.5,30,26.537,32.099,25.034,26.707,33.458,28.227,30.888,30.926
273.6,30,26.711,31.892,24.944,26.596,33.466,28.176,30.89,30.926
273.7,30,26.891,31.68,24.857,26.489,33.473,28.125,30.891,30.926
273.8,30,27.075,31.465,24.775,26.384,33.479,28.076,30.891,30.926
273.9,30,27.265,31.246,24.696,26.283,33.484,28.027,30.891,30.926
274,30,27.458,31.024,24.621,26.184,33.488,27.979,30.891,30.926
274.1,30,27.657,30.799,24.549,26.088,33.49,27.933,30.891,30.926
274.2,30,27.859,30.572,24.481,25.994,33.491,27.887,30.89,30.926
274.3,30,28.065,30.344,24.416,25.904,33.491,27.842,30.889,30.926
274.4,30,28.275,30.115,24.355,25.816,33.489,27.798,30.887,30.926
274.5,30,28.488,29.885,24.297,25.731,33.487,27.755,30.886,30.926
274.6,30,28.704,29.656,24.242,25.649,33.483,27.713,30.883,30.926
274.7,30,28.923,29.427,24.19,25.57,33.478,27.672,30.881,30.926
274.8,30,29.144,29.199,24.142,25.493,33.471,27.632,30.878,30.926
274.9,30,29.367,28.972,24.096,25.42,33.463,27.594,30.875,30.926
275,30,29.592,28.747,24.053,25.349,33.454,27.556,30.871,30.926
275.1,30,29.819,28.525,24.013,25.281,33.444,27.519,30.867,30.926
275.2,30,30.046,28.306,23.975,25.215,33.433,27.483,30.863,30.926
275.3,30,30.274,28.09,23.941,25.152,33.42,27.449,30.859,30.926
275.4,30,30.503,27.877,23.909,25.092,33.405,27.415,30.854,30.926
275.5,30,30.731,27.669,23.879,25.034,33.389,27.383,30.849,30.926
275.6,30,30.959,27.464,23.852,24.979,33.372,27.351,30.843,30.926
275.7,30,31.186,27.264,23.828,24.926,33.354,27.321,30.837,30.926
275.8,30,31.411,27.069,23.805,24.876,33.334,27.292,30.831,30.926
275.9,30,31.635,26.879,23.785,24.829,33.312,27.264,30.825,30.926
276,30,31.857,26.694,23.768,24.784,33.289,27.237,30.818,30.926
276.1,30,32.077,26.514,23.752,24.741,33.265,27.211,30.811,30.926
276.2,30,32.293,26.339,23.739,24.701,33.239,27.186,30.803,30.926
276.3,30,32.507,26.17,23.728,24.663,33.211,27.163,30.796,30.926
276.4,30,32.718,26.007,23.719,24.627,33.182,27.14,30.788,30.926
276.5,30,32.924,25.85,23.712,24.594,33.151,27.119,30.779,30.926
276.6,30,33.127,25.698,23.707,24.562,33.119,27.099,30.771,30.926
276.7,30,33.325,25.551,23.704,24.534,33.085,27.08,30.762,30.926
276.8,30,33.519,25.411,23.703,24.507,33.049,27.062,30.753,30.926
276.9,30,33.708,25.276,23.705,24.483,33.011,27.046,30.743,30.926
277,30,33.893,25.147,23.708,24.46,32.972,27.03,30.734,30.926
277.1,30,34.072,25.023,23.713,24.44,32.931,27.016,30.724,30.926
277.2,30,34.245,24.905,23.721,24.422,32.887,27.003,30.713,30.926
277.3,30,34.414,24.793,23.73,24.407,32.843,26.991,30.703,30.926
277.4,30,34.576,24.686,23.742,24.393,32.796,26.98,30.692,30.926
277.5,30,34.733,24.584,23.755,24.381,32.747,26.971,30.681,30.926
277.6,30,34.884,24.487,23.771,24.372,32.696,26.963,30.67,30.926
277.7,30,35.03,24.395,23.789,24.365,32.643,26.956,30.658,30.926
277.8,30,35.169,24.308,23.809,24.36,32.589,26.95,30.647,30.926
277.9,30,35.302,24.226,23.831,24.357,32.532,26.945,30.635,30.926
278,30,35.43,24.148,23.856,24.356,32.473,26.942,30.622,30.926
278.1,30,35.552,24.075,23.883,24.357,32.413,26.94,30.61,30.926
278.2,30,35.668,24.006,23.912,24.361,32.35,26.939,30.597,30.926
278.3,30,35.778,23.942,23.944,24.366,32.285,26.94,30.585,30.926
278.4,30,35.882,23.882,23.979,24.374,32.218,26.941,30.571,30.926
278.5,30,35.981,23.825,24.016,24.384,32.149,26.944,30.558,30.926
278.6,30,36.074,23.773,24.055,24.396,32.078,26.949,30.545,30.926
278.7,30,36.162,23.724,24.098,24.411,32.005,26.954,30.531,30.926
278.8,30,36.245,23.678,24.143,24.428,31.93,26.961,30.518,30.926
278.9,30,36.322,23.636,24.191,24.447,31.853,26.969,30.504,30.926
279,30,36.395,23.598,24.242,24.469,31.775,26.979,30.489,30.926
279.1,30,36.463,23.562,24.296,24.492,31.694,26.99,30.475,30.926
279.2,30,36.526,23.53,24.353,24.519,31.611,27.002,30.461,30.926
279.3,30,36.584,23.5,24.414,24.548,31.526,27.015,30.446,30.926
279.4,30,36.638,23.473,24.477,24.579,31.44,27.03,30.432,30.926
279.5,30,36.688,23.449,24.545,24.613,31.352,27.046,30.417,30.926
279.6,30,36.734,23.427,24.615,24.649,31.262,27.063,30.402,30.926
279.7,30,36.776,23.408,24.689,24.689,31.171,27.082,30.387,30.926
279.8,30,36.814,23.392,24.767,24.73,31.078,27.102,30.372,30.926
279.9,30,36.849,23.377,24.848,24.775,30.984,27.123,30.356,30.926
280,30,36.88,23.365,24.933,24.822,30.888,27.146,30.341,30.926
280.1,30,36.909,23.354,25.021,24.872,30.791,27.17,30.326,30.926
280.2,30,36.934,23.346,25.113,24.925,30.693,27.195,30.31,30.926
280.3,30,36.956,23.34,25.21,24.981,30.593,27.221,30.294,30.926
280.4,30,36.976,23.336,25.31,25.04,30.493,27.249,30.279,30.926
280.5,30,36.993,23.333,25.413,25.101,30.391,27.279,30.263,30.926
280.6,30,37.007,23.333,25.521,25.166,30.289,27.309,30.247,30.926
280.7,30,37.02,23.334,25.633,25.234,30.186,27.341,30.231,30.926
280.8,30,37.03,23.337,25.748,25.304,30.083,27.374,30.215,30.926
280.9,30,37.038,23.341,25.867,25.378,29.979,27.409,30.2,30.926
281,30,37.044,23.348,25.99,25.455,29.874,27.444,30.184,30.926
281.1,30,37.048,23.356,26.117,25.535,29.769,27.481,30.168,30.926
281.2,30,37.05,23.365,26.247,25.618,29.664,27.52,30.152,30.926
281.3,30,37.051,23.376,26.381,25.703,29.559,27.559,30.136,30.926
281.4,30,37.05,23.389,26.518,25.792,29.454,27.6,30.12,30.926
281.5,30,37.047,23.404,26.659,25.884,29.349,27.642,30.104,30.926
281.6,30,37.043,23.42,26.803,25.979,29.244,27.685,30.088,30.926
281.7,30,37.038,23.438,26.951,26.077,29.14,27.729,30.072,30.926
281.8,30,37.031,23.458,27.101,26.178,29.035,27.774,30.056,30.926
281.9,30,37.023,23.48,27.254,26.282,28.932,27.821,30.04,30.926
282,30,37.013,23.503,27.41,26.389,28.829,27.868,30.024,30.926
282.1,30,37.003,23.529,27.568,26.498,28.726,27.917,30.009,30.926
282.2,30,36.991,23.556,27.729,26.61,28.625,27.967,29.993,30.926
282.3,30,36.977,23.586,27.892,26.724,28.524,28.018,29.977,30.926
282.4,30,36.962,23.617,28.057,26.842,28.424,28.07,29.962,30.926
282.5,30,36.946,23.651,28.224,26.961,28.325,28.122,29.946,30.926
282.6,30,36.929,23.687,28.392,27.083,28.228,28.176,29.931,30.926
282.7,30,36.91,23.726,28.562,27.207,28.131,28.231,29.915,30.926
282.8,30,36.89,23.767,28.733,27.333,28.036,28.286,29.9,30.926
282.9,30,36.868,23.811,28.904,27.461,27.941,28.343,29.885,30.926
283,30,36.845,23.857,29.076,27.591,27.849,28.4,29.87,30.926
283.1,30,36.82,23.906,29.249,27.723,27.757,28.458,29.855,30.926
283.2,30,36.793,23.959,29.422,27.856,27.667,28.516,29.84,30.926
283.3,30,36.765,24.014,29.595,27.991,27.579,28.576,29.826,30.926
283.4,30,36.735,24.072,29.768,28.127,27.492,28.636,29.811,30.926
283.5,30,36.702,24.134,29.94,28.264,27.406,28.696,29.797,30.926
283.6,30,36.668,24.199,30.111,28.402,27.323,28.757,29.782,30.926
283.7,30,36.631,24.268,30.282,28.541,27.24,28.819,29.768,30.926
283.8,30,36.592,24.34,30.451,28.68,27.16,28.881,29.754,30.926
283.9,30,36.55,24.416,30.619,28.82,27.081,28.944,29.741,30.926
284,30,36.506,24.496,30.785,28.96,27.004,29.007,29.727,30.926
284.1,30,36.458,24.58,30.949,29.101,26.929,29.07,29.713,30.926
284.2,30,36.407,24.668,31.112,29.241,26.855,29.134,29.7,30.926
284.3,30,36.353,24.76,31.272,29.381,26.783,29.198,29.687,30.926
284.4,30,36.295,24.857,31.43,29.521,26.713,29.262,29.674,30.926
284.5,30,36.234,24.958,31.585,29.66,26.645,29.326,29.661,30.926
284.6,30,36.168,25.063,31.738,29.799,26.579,29.391,29.649,30.926
284.7,30,36.098,25.173,31.888,29.937,26.514,29.455,29.637,30.926
284.8,30,36.023,25.288,32.035,30.074,26.451,29.52,29.624,30.926
284.9,30,35.943,25.407,32.179,30.21,26.39,29.585,29.613,30.926
285,30,35.858,25.53,32.319,30.344,26.331,29.649,29.601,30.926
285.1,30,35.768,25.658,32.457,30.477,26.274,29.714,29.589,30.926
285.2,30,35.672,25.791,32.591,30.609,26.219,29.778,29.578,30.926
285.3,30,35.569,25.929,32.721,30.739,26.165,29.842,29.567,30.926
285.4,30,35.461,26.071,32.848,30.868,26.113,29.906,29.556,30.926
285.5,30,35.345,26.218,32.972,30.994,26.063,29.97,29.546,30.926
285.6,30,35.223,26.369,33.092,31.119,26.015,30.033,29.535,30.926
285.7,30,35.093,26.524,33.208,31.241,25.969,30.097,29.525,30.926
285.8,30,34.956,26.684,33.321,31.362,25.925,30.159,29.515,30.926
285.9,30,34.811,26.848,33.43,31.48,25.882,30.222,29.506,30.925
286,30,34.658,27.015,33.535,31.596,25.841,30.284,29.497,30.925
286.1,30,34.497,27.187,33.636,31.71,25.802,30.345,29.487,30.925
286.2,30,34.328,27.363,33.734,31.821,25.765,30.406,29.479,30.925
286.3,30,34.15,27.541,33.829,31.93,25.73,30.467,29.47,30.925
286.4,30,33.965,27.724,33.92,32.036,25.697,30.527,29.462,30.925
286.5,30,33.771,27.909,34.007,32.14,25.665,30.586,29.454,30.925
286.6,30,33.568,28.097,34.09,32.241,25.635,30.645,29.446,30.925
286.7,30,33.358,28.288,34.171,32.34,25.607,30.703,29.439,30.925
286.8,30,33.141,28.481,34.247,32.436,25.581,30.76,29.431,30.925
286.9,30,32.915,28.676,34.321,32.529,25.556,30.817,29.425,30.925
287,30,32.683,28.873,34.391,32.62,25.534,30.873,29.418,30.925
287.1,30,32.444,29.072,34.458,32.708,25.513,30.928,29.412,30.925
287.2,30,32.199,29.272,34.522,32.793,25.494,30.982,29.406,30.925
287.3,30,31.949,29.472,34.582,32.876,25.477,31.036,29.4,30.925
287.4,30,31.693,29.674,34.64,32.956,25.461,31.088,29.394,30.925
287.5,30,31.433,29.876,34.695,33.034,25.448,31.14,29.389,30.925
287.6,30,31.169,30.077,34.747,33.109,25.436,31.192,29.384,30.925
287.7,30,30.903,30.279,34.796,33.181,25.426,31.242,29.38,30.925
287.8,30,30.634,30.48,34.842,33.251,25.418,31.291,29.375,30.925
287.9,30,30.363,30.68,34.886,33.318,25.412,31.34,29.372,30.925
288,30,30.092,30.879,34.927,33.383,25.408,31.387,29.368,30.925
288.1,30,29.821,31.076,34.966,33.445,25.405,31.434,29.365,30.925
288.2,30,29.55,31.272,35.002,33.505,25.405,31.479,29.361,30.925
288.3,30,29.281,31.465,35.036,33.562,25.406,31.524,29.359,30.925
288.4,30,29.014,31.656,35.068,33.618,25.409,31.568,29.356,30.925
288.5,30,28.749,31.845,35.098,33.671,25.414,31.611,29.354,30.925
288.6,30,28.488,32.031,35.125,33.721,25.422,31.652,29.352,30.925
288.7,30,28.231,32.214,35.151,33.77,25.431,31.693,29.351,30.925
288.8,30,27.978,32.393,35.175,33.816,25.442,31.733,29.35,30.925
288.9,30,27.73,32.569,35.196,33.86,25.455,31.772,29.349,30.925
289,30,27.487,32.741,35.216,33.902,25.47,31.81,29.348,30.925
289.1,30,27.251,32.91,35.234,33.942,25.487,31.847,29.348,30.925
289.2,30,27.02,33.074,35.25,33.98,25.506,31.882,29.348,30.925
289.3,30,26.796,33.235,35.265,34.017,25.527,31.917,29.348,30.925
289.4,30,26.579,33.391,35.278,34.051,25.55,31.951,29.349,30.925
289.5,30,26.368,33.542,35.29,34.083,25.575,31.984,29.35,30.925
289.6,30,26.165,33.689,35.3,34.114,25.603,32.015,29.351,30.925
289.7,30,25.969,33.832,35.308,34.143,25.632,32.046,29.353,30.925
289.8,30,25.78,33.97,35.315,34.17,25.664,32.076,29.355,30.925
289.9,30,25.599,34.103,35.321,34.195,25.698,32.104,29.357,30.925
290,30,25.426,34.231,35.325,34.219,25.734,32.132,29.36,30.925
290.1,30,25.26,34.355,35.327,34.241,25.772,32.159,29.363,30.925
290.2,30,25.101,34.474,35.329,34.262,25.812,32.184,29.366,30.925
290.3,30,24.95,34.588,35.329,34.281,25.855,32.208,29.369,30.925
290.4,30,24.806,34.698,35.328,34.299,25.899,32.232,29.373,30.925
290.5,30,24.669,34.803,35.325,34.315,25.946,32.254,29.377,30.925
290.6,30,24.54,34.903,35.321,34.329,25.996,32.276,29.382,30.925
290.7,30,24.417,34.999,35.316,34.343,26.047,32.296,29.386,30.925
290.8,30,24.301,35.09,35.309,34.354,26.101,32.315,29.391,30.925
290.9,30,24.192,35.177,35.302,34.365,26.156,32.334,29.397,30.925
291,30,24.09,35.259,35.292,34.374,26.215,32.351,29.402,30.925
291.1,30,23.993,35.338,35.282,34.382,26.275,32.367,29.408,30.925
291.2,30,23.903,35.412,35.27,34.388,26.337,32.382,29.414,30.925
291.3,30,23.819,35.482,35.256,34.393,26.402,32.396,29.421,30.925
291.4,30,23.741,35.548,35.242,34.397,26.469,32.409,29.428,30.925
291.5,30,23.668,35.61,35.225,34.4,26.538,32.421,29.435,30.925
291.6,30,23.6,35.668,35.208,34.401,26.609,32.432,29.442,30.925
291.7,30,23.537,35.723,35.188,34.401,26.682,32.442,29.45,30.925
291.8,30,23.48,35.775,35.167,34.4,26.757,32.451,29.458,30.925
291.9,30,23.427,35.823,35.145,34.397,26.834,32.459,29.466,30.925
292,30,23.378,35.867,35.12,34.394,26.913,32.466,29.474,30.925
292.1,30,23.334,35.909,35.094,34.388,26.994,32.471,29.483,30.925
292.2,30,23.294,35.948,35.066,34.382,27.077,32.476,29.492,30.925
292.3,30,23.257,35.984,35.037,34.374,27.161,32.48,29.501,30.925
292.4,30,23.225,36.017,35.005,34.365,27.248,32.482,29.511,30.925
292.5,30,23.196,36.047,34.971,34.355,27.336,32.484,29.52,30.925
292.6,30,23.17,36.075,34.935,34.343,27.425,32.484,29.53,30.925
292.7,30,23.147,36.1,34.896,34.33,27.517,32.483,29.54,30.925
292.8,30,23.127,36.123,34.855,34.316,27.609,32.482,29.551,30.925
292.9,30,23.11,36.144,34.812,34.3,27.703,32.479,29.562,30.925
293,30,23.096,36.162,34.766,34.282,27.799,32.475,29.573,30.925
293.1,30,23.084,36.179,34.717,34.263,27.895,32.47,29.584,30.925
293.2,30,23.074,36.193,34.666,34.243,27.993,32.464,29.595,30.925
293.3,30,23.067,36.206,34.611,34.22,28.092,32.457,29.607,30.925
293.4,30,23.062,36.217,34.554,34.197,28.191,32.449,29.618,30.925
293.5,30,23.058,36.226,34.493,34.171,28.292,32.439,29.63,30.925
293.6,30,23.057,36.233,34.429,34.144,28.393,32.429,29.643,30.925
293.7,30,23.057,36.239,34.362,34.115,28.495,32.417,29.655,30.925
293.8,30,23.059,36.243,34.29,34.084,28.598,32.405,29.668,30.925
293.9,30,23.063,36.245,34.216,34.052,28.701,32.391,29.68,30.925
294,30,23.068,36.246,34.137,34.017,28.804,32.376,29.693,30.925
294.1,30,23.074,36.246,34.054,33.98,28.908,32.36,29.706,30.925
294.2,30,23.082,36.244,33.967,33.942,29.012,32.343,29.72,30.925
294.3,30,23.092,36.241,33.876,33.901,29.116,32.324,29.733,30.925
294.4,30,23.102,36.236,33.781,33.858,29.22,32.305,29.747,30.925
294.5,30,23.114,36.23,33.681,33.812,29.324,32.284,29.761,30.925
294.6,30,23.127,36.223,33.576,33.764,29.428,32.262,29.775,30.925
294.7,30,23.141,36.214,33.467,33.714,29.531,32.239,29.789,30.925
294.8,30,23.156,36.204,33.354,33.661,29.634,32.215,29.803,30.925
294.9,30,23.173,36.193,33.235,33.606,29.737,32.19,29.817,30.925
295,30,23.191,36.18,33.112,33.548,29.839,32.164,29.831,30.925
295.1,30,23.21,36.166,32.984,33.487,29.941,32.136,29.846,30.925
295.2,30,23.23,36.15,32.852,33.424,30.041,32.107,29.861,30.925
295.3,30,23.251,36.133,32.715,33.357,30.141,32.077,29.875,30.925
295.4,30,23.274,36.115,32.573,33.288,30.24,32.046,29.89,30.925
295.5,30,23.299,36.094,32.427,33.215,30.339,32.014,29.905,30.925
295.6,30,23.325,36.073,32.276,33.14,30.436,31.981,29.92,30.925
295.7,30,23.352,36.049,32.121,33.062,30.532,31.946,29.935,30.925
295.8,30,23.381,36.024,31.962,32.98,30.627,31.91,29.95,30.925
295.9,30,23.412,35.997,31.8,32.895,30.72,31.873,29.966,30.925
296,30,23.444,35.967,31.633,32.807,30.813,31.835,29.981,30.925
296.1,30,23.479,35.936,31.463,32.716,30.904,31.796,29.996,30.925
296.2,30,23.515,35.903,31.29,32.621,30.993,31.756,30.011,30.925
296.3,30,23.554,35.867,31.114,32.524,31.082,31.714,30.027,30.925
296.4,30,23.595,35.829,30.936,32.423,31.169,31.672,30.042,30.925
296.5,30,23.638,35.789,30.755,32.318,31.254,31.628,30.058,30.925
296.6,30,23.684,35.746,30.572,32.211,31.338,31.584,30.073,30.925
296.7,30,23.733,35.7,30.387,32.1,31.42,31.538,30.088,30.925
296.8,30,23.784,35.651,30.202,31.987,31.501,31.491,30.104,30.925
296.9,30,23.839,35.599,30.015,31.87,31.58,31.443,30.119,30.925
297,30,23.896,35.544,29.827,31.751,31.657,31.394,30.135,30.925
