t(s),P=100mmHg,P=110mmHg,P=120mmHg,130mmHg,140mmHg,150mmHg,160mmHg,170mmHg,180mmHg
105.4,14.71,14.483,13.828,13.602,12.985,12.705,11.718,11.69,11.685
105.5,14.71,14.462,13.846,13.599,12.976,12.706,11.718,11.689,11.685
105.6,14.71,14.441,13.863,13.596,12.967,12.708,11.719,11.688,11.685
105.7,14.71,14.418,13.879,13.593,12.957,12.709,11.72,11.687,11.685
105.8,14.71,14.394,13.896,13.589,12.947,12.71,11.722,11.686,11.685
105.9,14.71,14.37,13.911,13.586,12.937,12.711,11.723,11.685,11.686
106,14.71,14.344,13.926,13.582,12.927,12.712,11.724,11.685,11.686
106.1,14.71,14.318,13.941,13.578,12.916,12.713,11.726,11.684,11.686
106.2,14.71,14.291,13.955,13.573,12.904,12.713,11.728,11.683,11.686
106.3,14.71,14.263,13.968,13.569,12.893,12.714,11.73,11.683,11.686
106.4,14.71,14.234,13.981,13.564,12.881,12.714,11.732,11.682,11.686
106.5,14.71,14.205,13.994,13.559,12.868,12.714,11.735,11.682,11.686
106.6,14.71,14.176,14.005,13.553,12.856,12.715,11.737,11.681,11.686
106.7,14.71,14.145,14.017,13.547,12.843,12.715,11.74,11.681,11.686
106.8,14.71,14.115,14.028,13.541,12.83,12.715,11.743,11.68,11.686
106.9,14.71,14.084,14.038,13.535,12.816,12.714,11.746,11.68,11.686
107,14.71,14.052,14.048,13.528,12.802,12.714,11.749,11.68,11.686
107.1,14.71,14.021,14.058,13.521,12.789,12.714,11.752,11.68,11.686
107.2,14.71,13.989,14.067,13.513,12.774,12.713,11.756,11.68,11.686
107.3,14.71,13.958,14.075,13.505,12.76,12.713,11.759,11.68,11.686
107.4,14.71,13.926,14.083,13.497,12.745,12.712,11.763,11.68,11.686
107.5,14.71,13.895,14.091,13.488,12.73,12.711,11.767,11.68,11.686
107.6,14.71,13.863,14.098,13.478,12.715,12.71,11.771,11.68,11.686
107.7,14.71,13.832,14.105,13.469,12.7,12.709,11.775,11.68,11.686
107.8,14.71,13.802,14.111,13.458,12.685,12.708,11.78,11.681,11.686
107.9,14.71,13.771,14.117,13.447,12.67,12.706,11.784,11.681,11.686
108,14.71,13.742,14.123,13.436,12.654,12.705,11.789,11.681,11.686
108.1,14.71,13.712,14.128,13.424,12.639,12.703,11.794,11.682,11.686
108.2,14.71,13.684,14.133,13.412,12.623,12.701,11.799,11.682,11.686
108.3,14.71,13.656,14.138,13.399,12.608,12.699,11.804,11.683,11.686
108.4,14.71,13.629,14.142,13.386,12.592,12.697,11.809,11.683,11.686
108.5,14.71,13.602,14.146,13.372,12.576,12.695,11.815,11.684,11.686
108.6,14.71,13.576,14.15,13.358,12.561,12.692,11.82,11.685,11.686
108.7,14.71,13.551,14.154,13.343,12.545,12.69,11.826,11.686,11.685
108.8,14.71,13.527,14.157,13.328,12.53,12.687,11.832,11.687,11.685
108.9,14.71,13.503,14.16,13.312,12.515,12.684,11.838,11.688,11.685
109,14.71,13.481,14.162,13.296,12.499,12.681,11.844,11.689,11.685
109.1,14.71,13.459,14.165,13.279,12.484,12.678,11.85,11.69,11.685
109.2,14.71,13.438,14.167,13.262,12.469,12.675,11.857,11.691,11.685
109.3,14.71,13.418,14.169,13.244,12.455,12.671,11.863,11.692,11.685
109.4,14.71,13.399,14.171,13.226,12.44,12.668,11.87,11.693,11.685
109.5,14.71,13.381,14.172,13.207,12.426,12.664,11.876,11.695,11.685
109.6,14.71,13.364,14.173,13.188,12.411,12.66,11.883,11.696,11.685
109.7,14.71,13.348,14.175,13.169,12.397,12.656,11.89,11.697,11.685
109.8,14.71,13.332,14.176,13.15,12.384,12.651,11.897,11.699,11.685
109.9,14.71,13.317,14.176,13.13,12.37,12.647,11.904,11.7,11.684
110,14.71,13.304,14.177,13.11,12.357,12.642,11.911,11.702,11.684
110.1,14.71,13.291,14.178,13.09,12.344,12.637,11.918,11.704,11.684
110.2,14.71,13.278,14.178,13.069,12.331,12.632,11.925,11.705,11.684
110.3,14.71,13.267,14.178,13.048,12.318,12.627,11.932,11.707,11.684
110.4,14.71,13.256,14.178,13.028,12.306,12.621,11.94,11.709,11.684
110.5,14.71,13.246,14.178,13.007,12.294,12.615,11.947,11.711,11.684
110.6,14.71,13.237,14.178,12.986,12.283,12.609,11.954,11.713,11.684
110.7,14.71,13.228,14.178,12.965,12.271,12.603,11.962,11.715,11.683
110.8,14.71,13.22,14.177,12.945,12.26,12.597,11.969,11.717,11.683
110.9,14.71,13.213,14.176,12.924,12.249,12.59,11.977,11.719,11.683
111,14.71,13.206,14.176,12.903,12.239,12.583,11.984,11.721,11.683
111.1,14.71,13.2,14.175,12.883,12.229,12.576,11.992,11.723,11.683
111.2,14.71,13.195,14.174,12.863,12.219,12.569,11.999,11.725,11.683
111.3,14.71,13.19,14.173,12.842,12.209,12.562,12.007,11.727,11.683
111.4,14.71,13.185,14.171,12.823,12.2,12.554,12.014,11.73,11.682
111.5,14.71,13.181,14.17,12.803,12.191,12.546,12.022,11.732,11.682
111.6,14.71,13.177,14.168,12.784,12.183,12.538,12.029,11.734,11.682
111.7,14.71,13.174,14.167,12.765,12.174,12.53,12.037,11.737,11.682
111.8,14.71,13.172,14.165,12.746,12.166,12.522,12.044,11.739,11.682
111.9,14.71,13.169,14.163,12.728,12.159,12.513,12.052,11.742,11.682
112,14.71,13.167,14.16,12.71,12.151,12.504,12.059,11.744,11.681
112.1,14.71,13.166,14.158,12.692,12.144,12.495,12.066,11.747,11.681
112.2,14.71,13.164,14.156,12.675,12.137,12.486,12.074,11.75,11.681
112.3,14.71,13.163,14.153,12.658,12.131,12.476,12.081,11.752,11.681
112.4,14.71,13.163,14.15,12.642,12.125,12.467,12.088,11.755,11.681
112.5,14.71,13.162,14.147,12.626,12.119,12.457,12.095,11.758,11.681
112.6,14.71,13.162,14.143,12.61,12.113,12.447,12.102,11.76,11.68
112.7,14.71,13.162,14.14,12.595,12.108,12.437,12.109,11.763,11.68
112.8,14.71,13.162,14.136,12.581,12.103,12.427,12.116,11.766,11.68
112.9,14.71,13.163,14.132,12.566,12.098,12.417,12.123,11.769,11.68
113,14.71,13.164,14.128,12.553,12.093,12.407,12.13,11.772,11.68
113.1,14.71,13.165,14.123,12.539,12.089,12.396,12.137,11.775,11.68
113.2,14.71,13.166,14.118,12.527,12.085,12.386,12.143,11.778,11.679
113.3,14.71,13.167,14.113,12.514,12.082,12.375,12.15,11.781,11.679
113.4,14.71,13.169,14.107,12.503,12.078,12.364,12.156,11.783,11.679
113.5,14.71,13.171,14.101,12.491,12.075,12.354,12.163,11.786,11.679
113.6,14.71,13.173,14.095,12.48,12.072,12.343,12.169,11.789,11.679
113.7,14.71,13.175,14.088,12.47,12.07,12.332,12.175,11.792,11.678
113.8,14.71,13.177,14.081,12.46,12.067,12.321,12.181,11.795,11.678
113.9,14.71,13.179,14.073,12.45,12.065,12.31,12.187,11.798,11.678
114,14.71,13.182,14.065,12.441,12.063,12.299,12.193,11.802,11.678
114.1,14.71,13.185,14.057,12.432,12.062,12.288,12.199,11.805,11.678
114.2,14.71,13.188,14.048,12.424,12.061,12.277,12.205,11.808,11.677
114.3,14.71,13.191,14.038,12.416,12.06,12.266,12.21,11.811,11.677
114.4,14.71,13.194,14.028,12.409,12.059,12.255,12.216,11.814,11.677
114.5,14.71,13.198,14.017,12.402,12.058,12.244,12.221,11.817,11.677
114.6,14.71,13.202,14.006,12.395,12.058,12.233,12.226,11.82,11.677
114.7,14.71,13.206,13.994,12.389,12.058,12.222,12.232,11.823,11.677
114.8,14.71,13.21,13.981,12.383,12.059,12.212,12.237,11.826,11.676
114.9,14.71,13.214,13.968,12.377,12.059,12.201,12.242,11.829,11.676
115,14.71,13.219,13.954,12.372,12.06,12.19,12.246,11.832,11.676
115.1,14.71,13.224,13.94,12.367,12.061,12.18,12.251,11.835,11.676
115.2,14.71,13.23,13.924,12.362,12.063,12.17,12.256,11.838,11.676
115.3,14.71,13.235,13.908,12.358,12.064,12.159,12.26,11.841,11.675
115.4,14.71,13.241,13.891,12.354,12.066,12.149,12.264,11.844,11.675
115.5,14.71,13.248,13.874,12.351,12.069,12.139,12.269,11.847,11.675
115.6,14.71,13.254,13.856,12.348,12.071,12.129,12.273,11.85,11.675
115.7,14.71,13.261,13.837,12.345,12.074,12.119,12.277,11.853,11.675
115.8,14.71,13.269,13.817,12.342,12.077,12.11,12.281,11.856,11.674
115.9,14.71,13.277,13.797,12.34,12.081,12.1,12.285,11.859,11.674
116,14.71,13.285,13.776,12.338,12.084,12.091,12.288,11.862,11.674
116.1,14.71,13.294,13.754,12.336,12.088,12.082,12.292,11.865,11.674
116.2,14.71,13.303,13.732,12.334,12.093,12.073,12.295,11.868,11.674
116.3,14.71,13.313,13.709,12.333,12.097,12.064,12.299,11.871,11.673
116.4,14.71,13.323,13.686,12.332,12.102,12.055,12.302,11.874,11.673
116.5,14.71,13.334,13.662,12.331,12.108,12.046,12.305,11.877,11.673
116.6,14.71,13.345,13.638,12.331,12.113,12.038,12.308,11.879,11.673
116.7,14.71,13.357,13.613,12.331,12.119,12.03,12.311,11.882,11.673
116.8,14.71,13.369,13.588,12.331,12.126,12.022,12.314,11.885,11.673
116.9,14.71,13.383,13.562,12.331,12.132,12.014,12.316,11.888,11.672
117,14.71,13.396,13.537,12.332,12.139,12.006,12.319,11.89,11.672
117.1,14.71,13.41,13.511,12.333,12.147,11.999,12.321,11.893,11.672
117.2,14.71,13.425,13.485,12.334,12.154,11.992,12.324,11.895,11.672
117.3,14.71,13.441,13.459,12.336,12.162,11.985,12.326,11.898,11.672
117.4,14.71,13.457,13.433,12.337,12.171,11.978,12.328,11.901,11.671
117.5,14.71,13.474,13.406,12.339,12.179,11.971,12.33,11.903,11.671
117.6,14.71,13.491,13.38,12.342,12.188,11.965,12.332,11.906,11.671
117.7,14.71,13.509,13.354,12.344,12.198,11.959,12.334,11.908,11.671
117.8,14.71,13.528,13.329,12.347,12.207,11.953,12.336,11.91,11.671
117.9,14.71,13.548,13.303,12.35,12.218,11.947,12.337,11.913,11.671
118,14.71,13.568,13.278,12.353,12.228,11.941,12.339,11.915,11.67
118.1,14.71,13.588,13.253,12.357,12.239,11.936,12.34,11.917,11.67
118.2,14.71,13.609,13.229,12.361,12.25,11.93,12.342,11.92,11.67
118.3,14.71,13.631,13.204,12.366,12.261,11.925,12.343,11.922,11.67
118.4,14.71,13.653,13.181,12.37,12.273,11.92,12.344,11.924,11.67
118.5,14.71,13.676,13.157,12.375,12.285,11.916,12.345,11.926,11.67
118.6,14.71,13.699,13.135,12.381,12.297,11.911,12.346,11.928,11.669
118.7,14.71,13.723,13.113,12.386,12.31,11.907,12.346,11.93,11.669
118.8,14.71,13.747,13.091,12.393,12.323,11.903,12.347,11.932,11.669
118.9,14.71,13.772,13.07,12.399,12.336,11.899,12.348,11.934,11.669
119,14.71,13.797,13.05,12.406,12.349,11.896,12.348,11.936,11.669
119.1,14.71,13.822,13.03,12.413,12.363,11.892,12.348,11.938,11.669
119.2,14.71,13.848,13.01,12.421,12.376,11.889,12.349,11.939,11.669
119.3,14.71,13.874,12.992,12.429,12.39,11.886,12.349,11.941,11.668
119.4,14.71,13.9,12.974,12.437,12.405,11.883,12.349,11.943,11.668
119.5,14.71,13.926,12.957,12.446,12.419,11.881,12.349,11.944,11.668
119.6,14.71,13.953,12.94,12.455,12.434,11.879,12.349,11.946,11.668
119.7,14.71,13.979,12.924,12.465,12.448,11.876,12.348,11.947,11.668
119.8,14.71,14.006,12.909,12.475,12.463,11.874,12.348,11.949,11.668
119.9,14.71,14.033,12.894,12.485,12.478,11.873,12.347,11.95,11.668
120,14.71,14.059,12.88,12.496,12.493,11.871,12.347,11.951,11.668
120.1,14.71,14.086,12.867,12.508,12.508,11.87,12.346,11.953,11.667
120.2,14.71,14.112,12.854,12.52,12.523,11.869,12.345,11.954,11.667
120.3,14.71,14.138,12.842,12.532,12.538,11.868,12.344,11.955,11.667
120.4,14.71,14.164,12.831,12.545,12.554,11.867,12.343,11.956,11.667
120.5,14.71,14.19,12.82,12.558,12.569,11.867,12.342,11.957,11.667
120.6,14.71,14.216,12.81,12.572,12.584,11.867,12.341,11.958,11.667
120.7,14.71,14.241,12.8,12.586,12.599,11.867,12.339,11.959,11.667
120.8,14.71,14.266,12.791,12.6,12.614,11.867,12.338,11.96,11.667
120.9,14.71,14.29,12.782,12.615,12.629,11.867,12.336,11.961,11.667
121,14.71,14.314,12.774,12.63,12.644,11.868,12.335,11.962,11.667
121.1,14.71,14.338,12.767,12.646,12.659,11.869,12.333,11.963,11.666
121.2,14.71,14.361,12.76,12.662,12.674,11.87,12.331,11.963,11.666
121.3,14.71,14.383,12.753,12.678,12.689,11.871,12.329,11.964,11.666
121.4,14.71,14.405,12.747,12.695,12.703,11.873,12.326,11.964,11.666
121.5,14.71,14.427,12.741,12.712,12.717,11.875,12.324,11.965,11.666
121.6,14.71,14.448,12.736,12.73,12.731,11.877,12.322,11.965,11.666
121.7,14.71,14.468,12.731,12.747,12.745,11.879,12.319,11.966,11.666
121.8,14.71,14.488,12.727,12.765,12.759,11.882,12.316,11.966,11.666
121.9,14.71,14.507,12.723,12.783,12.773,11.884,12.314,11.966,11.666
122,14.71,14.525,12.719,12.802,12.786,11.887,12.311,11.967,11.666
122.1,14.71,14.543,12.716,12.82,12.799,11.891,12.308,11.967,11.666
122.2,14.71,14.56,12.713,12.839,12.812,11.894,12.304,11.967,11.666
122.3,14.71,14.577,12.71,12.858,12.825,11.898,12.301,11.967,11.666
122.4,14.71,14.593,12.708,12.877,12.837,11.902,12.298,11.967,11.665
122.5,14.71,14.608,12.706,12.896,12.849,11.906,12.294,11.967,11.665
122.6,14.71,14.622,12.704,12.915,12.861,11.911,12.29,11.967,11.665
122.7,14.71,14.636,12.703,12.935,12.873,11.915,12.286,11.966,11.665
122.8,14.71,14.649,12.702,12.954,12.884,11.92,12.282,11.966,11.665
122.9,14.71,14.662,12.701,12.973,12.895,11.926,12.278,11.966,11.665
123,14.71,14.674,12.7,12.993,12.906,11.931,12.274,11.966,11.665
123.1,14.71,14.685,12.7,13.012,12.916,11.937,12.27,11.965,11.665
123.2,14.71,14.696,12.7,13.031,12.927,11.943,12.265,11.965,11.665
123.3,14.71,14.706,12.7,13.05,12.937,11.949,12.261,11.964,11.665
123.4,14.71,14.716,12.701,13.069,12.946,11.955,12.256,11.964,11.665
123.5,14.71,14.725,12.701,13.088,12.956,11.962,12.251,11.963,11.665
123.6,14.71,14.733,12.702,13.106,12.965,11.969,12.246,11.962,11.665
123.7,14.71,14.741,12.703,13.124,12.973,11.976,12.241,11.961,11.665
123.8,14.71,14.748,12.704,13.143,12.982,11.984,12.236,11.961,11.665
123.9,14.71,14.755,12.706,13.16,12.99,11.991,12.23,11.96,11.665
124,14.71,14.762,12.708,13.178,12.998,11.999,12.225,11.959,11.665
124.1,14.71,14.768,12.71,13.195,13.006,12.007,12.219,11.958,11.665
124.2,14.71,14.773,12.712,13.212,13.013,12.016,12.214,11.957,11.665
124.3,14.71,14.778,12.714,13.229,13.021,12.024,12.208,11.956,11.665
124.4,14.71,14.783,12.717,13.246,13.027,12.033,12.202,11.954,11.665
124.5,14.71,14.787,12.72,13.262,13.034,12.042,12.196,11.953,11.665
124.6,14.71,14.791,12.723,13.277,13.041,12.051,12.19,11.952,11.665
124.7,14.71,14.794,12.727,13.293,13.047,12.06,12.184,11.951,11.665
124.8,14.71,14.798,12.73,13.308,13.053,12.07,12.178,11.949,11.665
124.9,14.71,14.801,12.734,13.322,13.058,12.079,12.171,11.948,11.665
125,14.71,14.803,12.739,13.337,13.064,12.089,12.165,11.946,11.665
125.1,14.71,14.805,12.743,13.35,13.069,12.099,12.158,11.945,11.665
125.2,14.71,14.807,12.748,13.364,13.074,12.109,12.152,11.943,11.665
125.3,14.71,14.809,12.753,13.377,13.079,12.119,12.145,11.942,11.665
125.4,14.71,14.811,12.759,13.39,13.083,12.129,12.138,11.94,11.665
125.5,14.71,14.812,12.765,13.402,13.088,12.14,12.131,11.938,11.665
125.6,14.71,14.813,12.771,13.414,13.092,12.15,12.125,11.937,11.665
125.7,14.71,14.814,12.777,13.425,13.096,12.161,12.118,11.935,11.665
125.8,14.71,14.814,12.784,13.436,13.099,12.172,12.111,11.933,11.665
125.9,14.71,14.815,12.792,13.447,13.103,12.183,12.104,11.931,11.665
126,14.71,14.815,12.8,13.457,13.106,12.193,12.097,11.929,11.665
126.1,14.71,14.815,12.808,13.467,13.109,12.204,12.089,11.927,11.665
126.2,14.71,14.815,12.816,13.477,13.112,12.215,12.082,11.925,11.665
126.3,14.71,14.815,12.825,13.486,13.115,12.226,12.075,11.923,11.665
126.4,14.71,14.814,12.835,13.494,13.118,12.237,12.068,11.921,11.666
126.5,14.71,14.814,12.845,13.503,13.12,12.248,12.061,11.919,11.666
126.6,14.71,14.813,12.855,13.511,13.123,12.259,12.054,11.917,11.666
126.7,14.71,14.812,12.866,13.518,13.125,12.27,12.046,11.915,11.666
126.8,14.71,14.811,12.878,13.526,13.127,12.281,12.039,11.912,11.666
126.9,14.71,14.81,12.89,13.533,13.129,12.292,12.032,11.91,11.666
127,14.71,14.809,12.903,13.539,13.131,12.303,12.025,11.908,11.666
127.1,14.71,14.808,12.916,13.546,13.132,12.314,12.018,11.905,11.666
127.2,14.71,14.806,12.929,13.552,13.134,12.325,12.011,11.903,11.666
127.3,14.71,14.805,12.943,13.557,13.135,12.335,12.004,11.901,11.666
127.4,14.71,14.803,12.958,13.563,13.136,12.346,11.996,11.898,11.666
127.5,14.71,14.801,12.973,13.568,13.137,12.357,11.989,11.896,11.666
127.6,14.71,14.799,12.989,13.573,13.138,12.367,11.982,11.893,11.666
127.7,14.71,14.797,13.005,13.577,13.139,12.377,11.975,11.891,11.666
127.8,14.71,14.794,13.022,13.582,13.139,12.388,11.968,11.888,11.666
127.9,14.71,14.792,13.039,13.586,13.14,12.398,11.962,11.886,11.667
128,14.71,14.789,13.057,13.59,13.14,12.408,11.955,11.883,11.667
128.1,14.71,14.786,13.076,13.593,13.141,12.418,11.948,11.88,11.667
128.2,14.71,14.783,13.094,13.597,13.141,12.427,11.941,11.878,11.667
128.3,14.71,14.78,13.114,13.6,13.141,12.437,11.935,11.875,11.667
128.4,14.71,14.777,13.133,13.603,13.141,12.446,11.928,11.872,11.667
128.5,14.71,14.773,13.153,13.605,13.141,12.456,11.922,11.87,11.667
128.6,14.71,14.769,13.174,13.608,13.14,12.465,11.915,11.867,11.667
128.7,14.71,14.765,13.195,13.61,13.14,12.474,11.909,11.864,11.667
128.8,14.71,14.76,13.216,13.612,13.139,12.483,11.903,11.862,11.667
128.9,14.71,14.755,13.238,13.614,13.139,12.491,11.896,11.859,11.667
129,14.71,14.75,13.259,13.616,13.138,12.5,11.89,11.856,11.668
129.1,14.71,14.745,13.282,13.618,13.137,12.508,11.884,11.853,11.668
129.2,14.71,14.739,13.304,13.619,13.136,12.516,11.878,11.851,11.668
129.3,14.71,14.733,13.326,13.62,13.134,12.524,11.873,11.848,11.668
129.4,14.71,14.726,13.349,13.622,13.133,12.532,11.867,11.845,11.668
129.5,14.71,14.719,13.372,13.623,13.132,12.54,11.861,11.842,11.668
129.6,14.71,14.711,13.395,13.623,13.13,12.547,11.856,11.84,11.668
129.7,14.71,14.703,13.418,13.624,13.128,12.554,11.85,11.837,11.668
129.8,14.71,14.694,13.441,13.625,13.126,12.561,11.845,11.834,11.668
129.9,14.71,14.685,13.464,13.625,13.124,12.568,11.84,11.831,11.669
130,14.71,14.675,13.487,13.625,13.122,12.575,11.835,11.828,11.669
130.1,14.71,14.665,13.51,13.626,13.12,12.581,11.83,11.826,11.669
130.2,14.71,14.653,13.532,13.626,13.117,12.588,11.825,11.823,11.669
130.3,14.71,14.642,13.555,13.626,13.114,12.594,11.82,11.82,11.669
130.4,14.71,14.629,13.577,13.625,13.111,12.6,11.815,11.817,11.669
130.5,14.71,14.615,13.6,13.625,13.108,12.606,11.811,11.815,11.669
130.6,14.71,14.601,13.622,13.624,13.105,12.611,11.806,11.812,11.669
130.7,14.71,14.586,13.643,13.624,13.102,12.617,11.802,11.809,11.669
130.8,14.71,14.57,13.665,13.623,13.098,12.622,11.798,11.807,11.67
130.9,14.71,14.553,13.686,13.622,13.094,12.627,11.794,11.804,11.67
131,14.71,14.536,13.706,13.621,13.09,12.632,11.79,11.801,11.67
131.1,14.71,14.517,13.727,13.62,13.086,12.637,11.786,11.799,11.67
131.2,14.71,14.497,13.747,13.619,13.081,12.642,11.782,11.796,11.67
131.3,14.71,14.476,13.766,13.618,13.076,12.646,11.779,11.793,11.67
131.4,14.71,14.455,13.786,13.616,13.071,12.651,11.775,11.791,11.67
131.5,14.71,14.432,13.804,13.614,13.066,12.655,11.772,11.788,11.67
131.6,14.71,14.409,13.822,13.612,13.06,12.659,11.769,11.786,11.671
131.7,14.71,14.384,13.84,13.61,13.054,12.662,11.766,11.783,11.671
131.8,14.71,14.359,13.857,13.608,13.048,12.666,11.763,11.781,11.671
131.9,14.71,14.333,13.874,13.606,13.042,12.67,11.76,11.778,11.671
132,14.71,14.306,13.89,13.604,13.035,12.673,11.757,11.776,11.671
132.1,14.71,14.278,13.906,13.601,13.028,12.676,11.755,11.773,11.671
132.2,14.71,14.25,13.921,13.598,13.021,12.679,11.752,11.771,11.671
132.3,14.71,14.22,13.936,13.595,13.013,12.682,11.75,11.768,11.671
132.4,14.71,14.191,13.95,13.592,13.005,12.685,11.748,11.766,11.671
132.5,14.71,14.16,13.964,13.588,12.997,12.688,11.746,11.764,11.672
132.6,14.71,14.13,13.977,13.585,12.989,12.69,11.744,11.761,11.672
132.7,14.71,14.098,13.99,13.581,12.98,12.693,11.742,11.759,11.672
132.8,14.71,14.067,14.002,13.576,12.97,12.695,11.741,11.757,11.672
132.9,14.71,14.035,14.013,13.572,12.961,12.697,11.739,11.755,11.672
133,14.71,14.003,14.024,13.567,12.951,12.699,11.738,11.753,11.672
133.1,14.71,13.971,14.035,13.562,12.941,12.701,11.737,11.75,11.672
133.2,14.71,13.94,14.045,13.557,12.93,12.703,11.735,11.748,11.672
133.3,14.71,13.908,14.055,13.552,12.919,12.705,11.735,11.746,11.673
133.4,14.71,13.876,14.064,13.546,12.908,12.706,11.734,11.744,11.673
133.5,14.71,13.845,14.073,13.539,12.896,12.707,11.733,11.742,11.673
133.6,14.71,13.814,14.081,13.533,12.884,12.709,11.733,11.74,11.673
133.7,14.71,13.783,14.089,13.526,12.872,12.71,11.732,11.738,11.673
133.8,14.71,13.753,14.096,13.519,12.859,12.711,11.732,11.736,11.673
133.9,14.71,13.723,14.103,13.511,12.846,12.712,11.732,11.735,11.673
134,14.71,13.694,14.11,13.503,12.833,12.713,11.732,11.733,11.673
134.1,14.71,13.666,14.116,13.494,12.82,12.713,11.732,11.731,11.673
134.2,14.71,13.638,14.121,13.485,12.806,12.714,11.733,11.729,11.674
134.3,14.71,13.611,14.127,13.476,12.792,12.714,11.733,11.728,11.674
134.4,14.71,13.585,14.132,13.466,12.778,12.715,11.734,11.726,11.674
134.5,14.71,13.559,14.137,13.456,12.763,12.715,11.735,11.725,11.674
134.6,14.71,13.534,14.141,13.445,12.748,12.715,11.736,11.723,11.674
134.7,14.71,13.511,14.145,13.434,12.734,12.715,11.737,11.722,11.674
134.8,14.71,13.488,14.149,13.422,12.718,12.715,11.738,11.72,11.674
134.9,14.71,13.465,14.153,13.41,12.703,12.714,11.739,11.719,11.674
135,14.71,13.444,14.156,13.397,12.688,12.714,11.741,11.717,11.674
135.1,14.71,13.424,14.159,13.383,12.673,12.714,11.743,11.716,11.675
135.2,14.71,13.404,14.162,13.369,12.657,12.713,11.745,11.715,11.675
135.3,14.71,13.386,14.164,13.355,12.641,12.712,11.747,11.713,11.675
135.4,14.71,13.368,14.166,13.34,12.626,12.711,11.749,11.712,11.675
135.5,14.71,13.352,14.168,13.325,12.61,12.71,11.751,11.711,11.675
135.6,14.71,13.336,14.17,13.309,12.594,12.709,11.754,11.71,11.675
135.7,14.71,13.321,14.172,13.292,12.579,12.708,11.756,11.709,11.675
135.8,14.71,13.306,14.173,13.276,12.563,12.707,11.759,11.708,11.675
135.9,14.71,13.293,14.174,13.258,12.548,12.705,11.762,11.707,11.675
136,14.71,13.281,14.175,13.241,12.532,12.703,11.765,11.706,11.675
136.1,14.71,13.269,14.176,13.222,12.517,12.702,11.769,11.705,11.675
136.2,14.71,13.258,14.177,13.204,12.501,12.7,11.772,11.705,11.676
136.3,14.71,13.248,14.178,13.185,12.486,12.698,11.776,11.704,11.676
136.4,14.71,13.238,14.178,13.166,12.471,12.695,11.779,11.703,11.676
136.5,14.71,13.229,14.178,13.146,12.456,12.693,11.783,11.703,11.676
136.6,14.71,13.221,14.178,13.126,12.442,12.691,11.787,11.702,11.676
136.7,14.71,13.213,14.178,13.106,12.427,12.688,11.791,11.702,11.676
136.8,14.71,13.207,14.178,13.086,12.413,12.685,11.796,11.701,11.676
136.9,14.71,13.2,14.178,13.065,12.399,12.682,11.8,11.701,11.676
137,14.71,13.195,14.177,13.045,12.385,12.679,11.805,11.7,11.676
137.1,14.71,13.189,14.177,13.024,12.371,12.676,11.809,11.7,11.676
137.2,14.71,13.185,14.176,13.003,12.358,12.672,11.814,11.7,11.676
137.3,14.71,13.18,14.175,12.983,12.345,12.669,11.819,11.699,11.676
137.4,14.71,13.177,14.174,12.962,12.332,12.665,11.824,11.699,11.677
137.5,14.71,13.173,14.173,12.941,12.319,12.661,11.83,11.699,11.677
137.6,14.71,13.171,14.172,12.92,12.307,12.657,11.835,11.699,11.677
137.7,14.71,13.168,14.17,12.9,12.295,12.652,11.841,11.699,11.677
137.8,14.71,13.166,14.169,12.88,12.283,12.648,11.846,11.699,11.677
137.9,14.71,13.164,14.167,12.859,12.272,12.643,11.852,11.699,11.677
138,14.71,13.163,14.165,12.839,12.261,12.638,11.858,11.699,11.677
