t(s),P=100mmHg,P=110mmHg,P=120mmHg,P=130mmHg,P=140mmHg,P =150mmHg,P = 160mmHg,P =170mmHg,P=180mmHg
108.2,32.326,44.843,26.378,40.604,40.111,33.055,29.02,32.086,34.86
108.3,32.326,44.715,26.487,40.764,40.084,33.208,28.951,32.038,34.866
108.4,32.326,44.58,26.601,40.918,40.05,33.36,28.884,31.99,34.872
108.5,32.326,44.437,26.72,41.064,40.012,33.512,28.818,31.942,34.877
108.6,32.326,44.286,26.843,41.202,39.967,33.664,28.753,31.895,34.883
108.7,32.326,44.128,26.972,41.333,39.917,33.816,28.69,31.848,34.888
108.8,32.326,43.964,27.105,41.456,39.862,33.967,28.628,31.802,34.894
108.9,32.326,43.794,27.243,41.57,39.802,34.118,28.567,31.756,34.899
109,32.326,43.617,27.386,41.677,39.736,34.268,28.508,31.71,34.904
109.1,32.326,43.435,27.535,41.775,39.666,34.417,28.45,31.665,34.91
109.2,32.326,43.249,27.689,41.864,39.591,34.565,28.394,31.621,34.915
109.3,32.326,43.057,27.847,41.945,39.511,34.712,28.339,31.577,34.92
109.4,32.326,42.861,28.011,42.017,39.427,34.858,28.285,31.533,34.925
109.5,32.326,42.661,28.18,42.081,39.338,35.003,28.233,31.49,34.93
109.6,32.326,42.457,28.354,42.135,39.246,35.146,28.183,31.447,34.935
109.7,32.326,42.249,28.533,42.181,39.149,35.287,28.134,31.405,34.94
109.8,32.326,42.038,28.718,42.218,39.048,35.427,28.086,31.364,34.944
109.9,32.326,41.825,28.907,42.247,38.944,35.564,28.04,31.323,34.949
110,32.326,41.609,29.101,42.267,38.836,35.7,27.996,31.283,34.954
110.1,32.326,41.39,29.301,42.278,38.724,35.833,27.953,31.243,34.958
110.2,32.326,41.17,29.505,42.281,38.609,35.964,27.911,31.204,34.963
110.3,32.326,40.948,29.714,42.275,38.491,36.093,27.872,31.165,34.967
110.4,32.326,40.724,29.928,42.262,38.37,36.219,27.833,31.128,34.971
110.5,32.326,40.498,30.146,42.24,38.247,36.342,27.797,31.09,34.976
110.6,32.326,40.272,30.369,42.21,38.12,36.463,27.762,31.054,34.98
110.7,32.326,40.044,30.596,42.172,37.991,36.58,27.729,31.018,34.984
110.8,32.326,39.816,30.828,42.127,37.859,36.695,27.697,30.983,34.988
110.9,32.326,39.587,31.064,42.074,37.725,36.806,27.667,30.948,34.992
111,32.326,39.358,31.304,42.013,37.589,36.914,27.639,30.915,34.996
111.1,32.326,39.128,31.548,41.946,37.451,37.018,27.612,30.882,34.999
111.2,32.326,38.898,31.795,41.872,37.311,37.119,27.587,30.849,35.003
111.3,32.326,38.668,32.047,41.791,37.169,37.216,27.564,30.818,35.007
111.4,32.326,38.439,32.302,41.704,37.026,37.309,27.542,30.787,35.01
111.5,32.326,38.209,32.56,41.61,36.88,37.399,27.522,30.757,35.014
111.6,32.326,37.98,32.821,41.51,36.734,37.484,27.504,30.727,35.017
111.7,32.326,37.752,33.086,41.405,36.586,37.566,27.488,30.699,35.02
111.8,32.326,37.524,33.353,41.294,36.437,37.644,27.473,30.671,35.023
111.9,32.326,37.297,33.623,41.178,36.287,37.717,27.46,30.644,35.026
112,32.326,37.071,33.895,41.056,36.136,37.786,27.449,30.618,35.029
112.1,32.326,36.846,34.17,40.93,35.983,37.851,27.44,30.593,35.032
112.2,32.326,36.621,34.447,40.799,35.83,37.911,27.432,30.569,35.035
112.3,32.326,36.398,34.725,40.663,35.677,37.968,27.426,30.545,35.037
112.4,32.326,36.176,35.005,40.524,35.523,38.019,27.423,30.522,35.04
112.5,32.326,35.955,35.287,40.38,35.368,38.067,27.42,30.5,35.042
112.6,32.326,35.735,35.569,40.233,35.213,38.109,27.42,30.479,35.045
112.7,32.326,35.516,35.853,40.082,35.057,38.148,27.421,30.459,35.047
112.8,32.326,35.299,36.137,39.927,34.901,38.182,27.425,30.44,35.049
112.9,32.326,35.083,36.422,39.769,34.745,38.211,27.43,30.421,35.051
113,32.326,34.869,36.706,39.609,34.589,38.236,27.437,30.404,35.053
113.1,32.326,34.656,36.991,39.446,34.433,38.256,27.445,30.387,35.055
113.2,32.326,34.445,37.275,39.28,34.276,38.272,27.456,30.372,35.057
113.3,32.326,34.235,37.558,39.111,34.12,38.284,27.468,30.357,35.059
113.4,32.326,34.027,37.84,38.941,33.964,38.291,27.482,30.343,35.06
113.5,32.326,33.821,38.12,38.768,33.809,38.293,27.498,30.33,35.062
113.6,32.326,33.616,38.399,38.594,33.653,38.292,27.516,30.318,35.063
113.7,32.326,33.413,38.675,38.417,33.498,38.286,27.536,30.307,35.065
113.8,32.326,33.212,38.949,38.24,33.344,38.275,27.558,30.297,35.066
113.9,32.326,33.012,39.22,38.06,33.189,38.261,27.581,30.287,35.067
114,32.326,32.814,39.488,37.88,33.036,38.242,27.607,30.279,35.068
114.1,32.326,32.618,39.752,37.698,32.883,38.219,27.634,30.272,35.069
114.2,32.326,32.424,40.011,37.516,32.73,38.192,27.663,30.266,35.07
114.3,32.326,32.231,40.267,37.332,32.578,38.161,27.694,30.26,35.071
114.4,32.326,32.041,40.517,37.148,32.427,38.126,27.727,30.256,35.071
114.5,32.326,31.852,40.762,36.964,32.277,38.088,27.761,30.252,35.072
114.6,32.326,31.666,41.002,36.778,32.127,38.045,27.798,30.25,35.072
114.7,32.326,31.481,41.235,36.593,31.979,37.999,27.836,30.248,35.073
114.8,32.326,31.298,41.462,36.407,31.831,37.949,27.877,30.248,35.073
114.9,32.326,31.117,41.681,36.221,31.684,37.896,27.919,30.248,35.073
115,32.326,30.938,41.894,36.035,31.539,37.839,27.963,30.249,35.073
115.1,32.326,30.761,42.099,35.849,31.394,37.779,28.008,30.252,35.073
115.2,32.326,30.586,42.295,35.663,31.25,37.715,28.056,30.255,35.073
115.3,32.326,30.413,42.483,35.477,31.108,37.649,28.106,30.259,35.073
115.4,32.326,30.242,42.663,35.292,30.966,37.579,28.157,30.264,35.073
115.5,32.326,30.073,42.833,35.107,30.826,37.506,28.21,30.271,35.072
115.6,32.326,29.907,42.994,34.922,30.687,37.431,28.265,30.278,35.072
115.7,32.326,29.742,43.145,34.738,30.55,37.352,28.322,30.286,35.071
115.8,32.326,29.58,43.287,34.555,30.413,37.271,28.38,30.295,35.071
115.9,32.326,29.42,43.418,34.372,30.278,37.187,28.441,30.305,35.07
116,32.326,29.262,43.539,34.19,30.144,37.1,28.503,30.316,35.069
116.1,32.326,29.106,43.649,34.009,30.012,37.011,28.567,30.328,35.068
116.2,32.326,28.953,43.749,33.828,29.881,36.92,28.632,30.341,35.067
116.3,32.326,28.801,43.838,33.649,29.752,36.826,28.7,30.355,35.066
116.4,32.326,28.653,43.916,33.47,29.624,36.731,28.769,30.37,35.065
116.5,32.326,28.506,43.983,33.292,29.497,36.633,28.84,30.385,35.064
116.6,32.326,28.362,44.04,33.116,29.372,36.533,28.912,30.402,35.063
116.7,32.326,28.22,44.085,32.94,29.249,36.431,28.987,30.42,35.061
116.8,32.326,28.081,44.12,32.766,29.127,36.327,29.063,30.438,35.06
116.9,32.326,27.944,44.144,32.592,29.007,36.222,29.14,30.458,35.058
117,32.326,27.81,44.157,32.42,28.889,36.115,29.219,30.478,35.057
117.1,32.326,27.678,44.159,32.25,28.773,36.006,29.3,30.5,35.055
117.2,32.326,27.549,44.152,32.08,28.658,35.896,29.382,30.522,35.053
117.3,32.326,27.423,44.134,31.912,28.545,35.784,29.466,30.545,35.051
117.4,32.326,27.299,44.105,31.745,28.433,35.671,29.552,30.569,35.05
117.5,32.326,27.178,44.067,31.58,28.324,35.557,29.639,30.594,35.048
117.6,32.326,27.059,44.02,31.416,28.216,35.441,29.727,30.62,35.046
117.7,32.326,26.943,43.963,31.253,28.11,35.325,29.817,30.646,35.043
117.8,32.326,26.831,43.897,31.092,28.006,35.207,29.908,30.674,35.041
117.9,32.326,26.72,43.822,30.933,27.905,35.089,30.001,30.702,35.039
118,32.326,26.613,43.739,30.775,27.805,34.969,30.095,30.732,35.037
118.1,32.326,26.509,43.647,30.619,27.707,34.849,30.191,30.762,35.034
118.2,32.326,26.407,43.547,30.464,27.611,34.728,30.287,30.792,35.032
118.3,32.326,26.309,43.44,30.311,27.517,34.606,30.385,30.824,35.029
118.4,32.326,26.213,43.325,30.16,27.425,34.484,30.484,30.857,35.027
118.5,32.326,26.121,43.203,30.01,27.335,34.361,30.585,30.89,35.024
118.6,32.326,26.031,43.074,29.862,27.247,34.238,30.686,30.924,35.021
118.7,32.326,25.944,42.939,29.716,27.162,34.114,30.789,30.959,35.019
118.8,32.326,25.861,42.798,29.572,27.078,33.99,30.892,30.994,35.016
118.9,32.326,25.78,42.651,29.429,26.997,33.866,30.997,31.03,35.013
119,32.326,25.703,42.499,29.289,26.918,33.741,31.103,31.067,35.01
119.1,32.326,25.629,42.341,29.15,26.841,33.616,31.209,31.105,35.007
119.2,32.326,25.558,42.178,29.013,26.766,33.491,31.317,31.144,35.004
119.3,32.326,25.49,42.011,28.879,26.693,33.366,31.425,31.183,35.001
119.4,32.326,25.425,41.839,28.746,26.623,33.241,31.534,31.222,34.998
119.5,32.326,25.364,41.663,28.615,26.555,33.116,31.643,31.263,34.995
119.6,32.326,25.305,41.484,28.486,26.489,32.991,31.754,31.304,34.992
119.7,32.326,25.25,41.301,28.359,26.426,32.866,31.865,31.346,34.988
119.8,32.326,25.198,41.114,28.235,26.364,32.742,31.976,31.388,34.985
119.9,32.326,25.149,40.925,28.112,26.305,32.617,32.088,31.431,34.982
120,32.326,25.104,40.733,27.992,26.249,32.493,32.2,31.474,34.978
120.1,32.326,25.061,40.538,27.874,26.194,32.37,32.313,31.518,34.975
120.2,32.326,25.022,40.341,27.758,26.142,32.246,32.426,31.563,34.972
120.3,32.326,24.986,40.141,27.644,26.092,32.123,32.539,31.608,34.968
120.4,32.326,24.953,39.94,27.533,26.045,32.001,32.653,31.654,34.965
120.5,32.326,24.924,39.738,27.424,26,31.879,32.766,31.7,34.961
120.6,32.326,24.897,39.533,27.317,25.957,31.757,32.88,31.746,34.957
120.7,32.326,24.874,39.328,27.213,25.917,31.636,32.993,31.793,34.954
120.8,32.326,24.854,39.121,27.111,25.878,31.516,33.106,31.841,34.95
120.9,32.326,24.838,38.913,27.011,25.843,31.396,33.219,31.888,34.947
121,32.326,24.824,38.704,26.914,25.809,31.277,33.332,31.937,34.943
121.1,32.326,24.814,38.495,26.819,25.778,31.159,33.444,31.985,34.939
121.2,32.326,24.807,38.285,26.727,25.749,31.042,33.556,32.034,34.935
121.3,32.326,24.803,38.075,26.637,25.723,30.925,33.668,32.083,34.932
121.4,32.326,24.802,37.865,26.55,25.698,30.809,33.779,32.133,34.928
121.5,32.326,24.805,37.655,26.465,25.677,30.694,33.889,32.183,34.924
121.6,32.326,24.811,37.444,26.383,25.657,30.58,33.998,32.233,34.92
121.7,32.326,24.82,37.234,26.303,25.64,30.467,34.107,32.283,34.916
121.8,32.326,24.833,37.024,26.226,25.625,30.355,34.214,32.334,34.913
121.9,32.326,24.849,36.814,26.151,25.613,30.244,34.321,32.385,34.909
122,32.326,24.868,36.604,26.079,25.603,30.134,34.427,32.435,34.905
122.1,32.326,24.891,36.396,26.01,25.595,30.025,34.531,32.487,34.901
122.2,32.326,24.917,36.187,25.943,25.59,29.917,34.634,32.538,34.897
122.3,32.326,24.947,35.98,25.879,25.587,29.811,34.736,32.589,34.893
122.4,32.326,24.98,35.773,25.818,25.586,29.705,34.836,32.64,34.889
122.5,32.326,25.017,35.567,25.759,25.588,29.601,34.935,32.692,34.885
122.6,32.326,25.057,35.362,25.703,25.593,29.498,35.033,32.743,34.882
122.7,32.326,25.101,35.158,25.65,25.599,29.396,35.128,32.795,34.878
122.8,32.326,25.149,34.955,25.599,25.608,29.296,35.222,32.846,34.874
122.9,32.326,25.201,34.753,25.551,25.62,29.196,35.315,32.897,34.87
123,32.326,25.257,34.552,25.505,25.634,29.098,35.405,32.949,34.866
123.1,32.326,25.317,34.353,25.463,25.65,29.002,35.493,33,34.862
123.2,32.326,25.381,34.154,25.422,25.669,28.907,35.58,33.051,34.858
123.3,32.326,25.449,33.957,25.385,25.69,28.813,35.664,33.102,34.854
123.4,32.326,25.521,33.761,25.35,25.714,28.721,35.746,33.153,34.85
123.5,32.326,25.598,33.567,25.318,25.741,28.63,35.826,33.203,34.847
123.6,32.326,25.68,33.374,25.288,25.769,28.541,35.904,33.253,34.843
123.7,32.326,25.766,33.182,25.262,25.801,28.453,35.979,33.304,34.839
123.8,32.326,25.857,32.992,25.237,25.835,28.367,36.052,33.353,34.835
123.9,32.326,25.953,32.804,25.216,25.872,28.282,36.122,33.403,34.831
124,32.326,26.054,32.617,25.197,25.911,28.199,36.19,33.452,34.827
124.1,32.326,26.161,32.431,25.181,25.953,28.118,36.255,33.501,34.824
124.2,32.326,26.272,32.247,25.167,25.998,28.038,36.318,33.549,34.82
124.3,32.326,26.389,32.065,25.156,26.046,27.96,36.378,33.597,34.816
124.4,32.326,26.511,31.885,25.148,26.096,27.884,36.435,33.645,34.812
124.5,32.326,26.639,31.706,25.142,26.149,27.809,36.49,33.692,34.809
124.6,32.326,26.772,31.529,25.139,26.205,27.736,36.542,33.739,34.805
124.7,32.326,26.911,31.353,25.139,26.264,27.664,36.591,33.785,34.801
124.8,32.326,27.056,31.18,25.141,26.325,27.595,36.637,33.831,34.798
124.9,32.326,27.207,31.008,25.146,26.39,27.527,36.68,33.876,34.794
125,32.326,27.363,30.838,25.154,26.457,27.461,36.721,33.92,34.791
125.1,32.326,27.526,30.67,25.164,26.528,27.397,36.758,33.964,34.787
125.2,32.326,27.695,30.504,25.178,26.601,27.335,36.793,34.007,34.784
125.3,32.326,27.87,30.339,25.194,26.677,27.274,36.824,34.05,34.78
125.4,32.326,28.051,30.177,25.212,26.757,27.215,36.853,34.092,34.777
125.5,32.326,28.237,30.016,25.234,26.839,27.159,36.879,34.133,34.773
125.6,32.326,28.43,29.858,25.258,26.925,27.104,36.901,34.174,34.77
125.7,32.326,28.629,29.701,25.285,27.014,27.051,36.921,34.214,34.766
125.8,32.326,28.834,29.547,25.315,27.106,26.999,36.938,34.253,34.763
125.9,32.326,29.045,29.394,25.348,27.201,26.95,36.952,34.291,34.76
126,32.326,29.262,29.244,25.384,27.299,26.903,36.962,34.329,34.756
126.1,32.326,29.484,29.095,25.423,27.4,26.857,36.97,34.365,34.753
126.2,32.326,29.713,28.949,25.465,27.505,26.814,36.975,34.401,34.75
126.3,32.326,29.947,28.805,25.51,27.612,26.772,36.977,34.436,34.747
126.4,32.326,30.186,28.663,25.559,27.723,26.733,36.977,34.47,34.744
126.5,32.326,30.431,28.524,25.61,27.838,26.695,36.973,34.504,34.741
126.6,32.326,30.68,28.386,25.664,27.955,26.659,36.966,34.536,34.738
126.7,32.326,30.935,28.251,25.722,28.076,26.626,36.957,34.568,34.735
126.8,32.326,31.195,28.119,25.784,28.199,26.594,36.945,34.598,34.732
126.9,32.326,31.46,27.988,25.848,28.326,26.564,36.93,34.628,34.729
127,32.326,31.73,27.86,25.916,28.456,26.537,36.912,34.656,34.726
127.1,32.326,32.003,27.735,25.988,28.59,26.511,36.892,34.684,34.723
127.2,32.326,32.282,27.611,26.063,28.726,26.487,36.869,34.71,34.721
127.3,32.326,32.564,27.491,26.141,28.866,26.466,36.843,34.736,34.718
127.4,32.326,32.85,27.372,26.224,29.008,26.446,36.815,34.761,34.715
127.5,32.326,33.14,27.257,26.31,29.154,26.429,36.784,34.784,34.713
127.6,32.326,33.433,27.144,26.399,29.303,26.413,36.751,34.807,34.71
127.7,32.326,33.73,27.033,26.493,29.454,26.4,36.715,34.828,34.708
127.8,32.326,34.03,26.925,26.59,29.609,26.388,36.677,34.849,34.705
127.9,32.326,34.332,26.82,26.692,29.767,26.379,36.637,34.868,34.703
128,32.326,34.638,26.717,26.797,29.927,26.372,36.594,34.886,34.7
128.1,32.326,34.946,26.617,26.906,30.09,26.367,36.549,34.903,34.698
128.2,32.326,35.256,26.52,27.02,30.256,26.363,36.502,34.92,34.696
128.3,32.326,35.568,26.425,27.137,30.424,26.362,36.452,34.935,34.694
128.4,32.326,35.881,26.334,27.259,30.595,26.364,36.401,34.948,34.691
128.5,32.326,36.196,26.245,27.384,30.768,26.367,36.347,34.961,34.689
128.6,32.326,36.513,26.159,27.514,30.944,26.372,36.292,34.973,34.687
128.7,32.326,36.83,26.075,27.648,31.122,26.38,36.234,34.984,34.685
128.8,32.326,37.148,25.995,27.786,31.303,26.389,36.175,34.993,34.683
128.9,32.326,37.466,25.917,27.928,31.485,26.401,36.113,35.001,34.682
129,32.326,37.784,25.843,28.075,31.67,26.415,36.05,35.009,34.68
129.1,32.326,38.102,25.771,28.225,31.856,26.431,35.985,35.015,34.678
129.2,32.326,38.419,25.702,28.38,32.044,26.449,35.919,35.02,34.676
129.3,32.326,38.735,25.636,28.539,32.234,26.469,35.85,35.024,34.675
129.4,32.326,39.05,25.573,28.702,32.426,26.492,35.781,35.027,34.673
129.5,32.326,39.363,25.513,28.869,32.618,26.517,35.709,35.028,34.672
129.6,32.326,39.674,25.456,29.041,32.813,26.544,35.636,35.029,34.67
129.7,32.326,39.982,25.401,29.216,33.008,26.573,35.562,35.028,34.669
129.8,32.326,40.287,25.35,29.395,33.204,26.604,35.486,35.027,34.667
129.9,32.326,40.588,25.302,29.578,33.401,26.638,35.409,35.024,34.666
130,32.326,40.886,25.256,29.765,33.599,26.674,35.331,35.02,34.665
130.1,32.326,41.179,25.214,29.956,33.798,26.712,35.252,35.015,34.663
130.2,32.326,41.467,25.175,30.15,33.997,26.753,35.171,35.009,34.662
130.3,32.326,41.749,25.138,30.348,34.196,26.796,35.089,35.002,34.661
130.4,32.326,42.026,25.105,30.55,34.395,26.841,35.006,34.994,34.66
130.5,32.326,42.296,25.074,30.755,34.594,26.888,34.922,34.985,34.659
130.6,32.326,42.56,25.046,30.963,34.793,26.938,34.838,34.975,34.658
130.7,32.326,42.815,25.022,31.175,34.991,26.99,34.752,34.964,34.658
130.8,32.326,43.063,25,31.39,35.188,27.045,34.665,34.952,34.657
130.9,32.326,43.303,24.981,31.608,35.385,27.101,34.578,34.939,34.656
131,32.326,43.533,24.965,31.828,35.58,27.16,34.489,34.924,34.655
131.1,32.326,43.754,24.952,32.052,35.774,27.222,34.4,34.909,34.655
131.2,32.326,43.965,24.942,32.278,35.966,27.286,34.311,34.893,34.654
131.3,32.326,44.166,24.935,32.506,36.157,27.352,34.22,34.876,34.654
131.4,32.326,44.356,24.931,32.737,36.346,27.421,34.129,34.858,34.653
131.5,32.326,44.534,24.93,32.97,36.533,27.492,34.038,34.839,34.653
131.6,32.326,44.702,24.932,33.206,36.717,27.565,33.946,34.819,34.653
131.7,32.326,44.857,24.937,33.443,36.898,27.641,33.854,34.798,34.652
131.8,32.326,45.001,24.945,33.681,37.077,27.719,33.761,34.777,34.652
131.9,32.326,45.132,24.956,33.921,37.253,27.799,33.667,34.754,34.652
132,32.326,45.251,24.97,34.163,37.425,27.882,33.574,34.731,34.652
132.1,32.326,45.357,24.987,34.405,37.594,27.968,33.48,34.706,34.652
132.2,32.326,45.45,25.007,34.649,37.759,28.055,33.386,34.681,34.652
132.3,32.326,45.53,25.03,34.893,37.92,28.145,33.291,34.655,34.652
132.4,32.326,45.597,25.057,35.138,38.077,28.237,33.197,34.628,34.652
132.5,32.326,45.652,25.087,35.382,38.23,28.332,33.102,34.601,34.652
132.6,32.326,45.693,25.12,35.627,38.378,28.429,33.007,34.573,34.652
132.7,32.326,45.721,25.156,35.872,38.521,28.529,32.912,34.544,34.653
132.8,32.326,45.737,25.196,36.116,38.66,28.63,32.818,34.514,34.653
132.9,32.326,45.741,25.239,36.359,38.793,28.734,32.723,34.483,34.653
133,32.326,45.732,25.285,36.601,38.922,28.84,32.628,34.452,34.654
133.1,32.326,45.71,25.335,36.842,39.044,28.949,32.533,34.42,34.654
133.2,32.326,45.677,25.389,37.082,39.162,29.059,32.438,34.388,34.655
133.3,32.326,45.632,25.446,37.319,39.273,29.172,32.344,34.354,34.655
133.4,32.326,45.576,25.507,37.555,39.379,29.287,32.25,34.32,34.656
133.5,32.326,45.509,25.572,37.788,39.479,29.404,32.156,34.286,34.657
133.6,32.326,45.432,25.641,38.018,39.572,29.523,32.062,34.251,34.657
133.7,32.326,45.344,25.713,38.245,39.66,29.644,31.968,34.215,34.658
133.8,32.326,45.246,25.79,38.468,39.741,29.768,31.875,34.179,34.659
133.9,32.326,45.138,25.871,38.688,39.816,29.893,31.782,34.142,34.66
134,32.326,45.021,25.956,38.904,39.885,30.02,31.69,34.105,34.661
134.1,32.326,44.896,26.046,39.116,39.947,30.149,31.597,34.067,34.662
134.2,32.326,44.762,26.14,39.322,40.002,30.28,31.506,34.029,34.663
134.3,32.326,44.62,26.238,39.524,40.051,30.412,31.415,33.99,34.664
134.4,32.326,44.471,26.341,39.721,40.094,30.547,31.324,33.951,34.665
134.5,32.326,44.314,26.449,39.912,40.13,30.683,31.234,33.911,34.666
134.6,32.326,44.151,26.561,40.098,40.16,30.82,31.144,33.871,34.668
134.7,32.326,43.981,26.678,40.277,40.183,30.959,31.055,33.831,34.669
134.8,32.326,43.806,26.8,40.45,40.2,31.1,30.967,33.79,34.67
134.9,32.326,43.624,26.926,40.616,40.21,31.242,30.879,33.749,34.671
135,32.326,43.437,27.058,40.775,40.214,31.385,30.792,33.707,34.673
135.1,32.326,43.246,27.195,40.927,40.212,31.53,30.705,33.665,34.674
135.2,32.326,43.05,27.337,41.071,40.203,31.675,30.62,33.623,34.676
135.3,32.326,42.849,27.484,41.208,40.188,31.822,30.535,33.581,34.677
135.4,32.326,42.645,27.636,41.338,40.168,31.97,30.451,33.538,34.679
135.5,32.326,42.437,27.793,41.459,40.141,32.119,30.367,33.495,34.68
135.6,32.326,42.226,27.955,41.572,40.108,32.268,30.285,33.452,34.682
135.7,32.326,42.011,28.122,41.677,40.07,32.418,30.203,33.408,34.684
135.8,32.326,41.795,28.295,41.773,40.026,32.569,30.122,33.365,34.685
135.9,32.326,41.575,28.473,41.861,39.977,32.721,30.042,33.321,34.687
136,32.326,41.354,28.655,41.94,39.922,32.872,29.963,33.277,34.689
136.1,32.326,41.13,28.843,42.011,39.862,33.024,29.885,33.233,34.69
136.2,32.326,40.905,29.036,42.072,39.797,33.177,29.808,33.189,34.692
136.3,32.326,40.679,29.234,42.126,39.726,33.329,29.732,33.144,34.694
136.4,32.326,40.451,29.437,42.17,39.651,33.481,29.657,33.1,34.696
136.5,32.326,40.222,29.644,42.206,39.572,33.633,29.583,33.055,34.698
136.6,32.326,39.992,29.856,42.233,39.488,33.785,29.51,33.011,34.7
136.7,32.326,39.762,30.073,42.251,39.399,33.937,29.438,32.966,34.702
136.8,32.326,39.531,30.295,42.261,39.306,34.088,29.368,32.921,34.704
136.9,32.326,39.3,30.521,42.263,39.209,34.238,29.298,32.877,34.706
137,32.326,39.069,30.751,42.256,39.109,34.387,29.23,32.832,34.708
137.1,32.326,38.837,30.986,42.241,39.004,34.536,29.162,32.788,34.71
137.2,32.326,38.606,31.225,42.218,38.896,34.683,29.096,32.743,34.712
137.3,32.326,38.375,31.467,42.187,38.784,34.83,29.031,32.698,34.714
137.4,32.326,38.144,31.714,42.148,38.669,34.974,28.968,32.654,34.716
137.5,32.326,37.914,31.964,42.101,38.551,35.118,28.905,32.61,34.718
137.6,32.326,37.685,32.218,42.047,38.43,35.26,28.844,32.566,34.721
137.7,32.326,37.456,32.476,41.986,38.305,35.4,28.784,32.521,34.723
137.8,32.326,37.228,32.736,41.917,38.179,35.538,28.725,32.477,34.725
137.9,32.326,37.001,33,41.842,38.049,35.674,28.668,32.434,34.727
138,32.326,36.775,33.266,41.76,37.917,35.808,28.612,32.39,34.73
138.1,32.326,36.55,33.535,41.672,37.783,35.94,28.558,32.347,34.732
138.2,32.326,36.326,33.807,41.578,37.646,36.069,28.505,32.303,34.734
138.3,32.326,36.103,34.081,41.477,37.508,36.196,28.453,32.26,34.736
138.4,32.326,35.881,34.357,41.371,37.367,36.32,28.402,32.218,34.739
138.5,32.326,35.661,34.635,41.26,37.225,36.441,28.353,32.175,34.741
138.6,32.326,35.442,34.915,41.143,37.081,36.559,28.306,32.133,34.743
138.7,32.326,35.225,35.196,41.021,36.935,36.674,28.26,32.091,34.746
138.8,32.326,35.009,35.478,40.894,36.788,36.786,28.215,32.049,34.748
138.9,32.326,34.794,35.762,40.762,36.64,36.895,28.172,32.008,34.75
139,32.326,34.581,36.046,40.626,36.49,37,28.13,31.967,34.753
139.1,32.326,34.37,36.33,40.486,36.339,37.101,28.09,31.926,34.755
139.2,32.326,34.16,36.615,40.342,36.188,37.199,28.052,31.886,34.757
139.3,32.326,33.952,36.9,40.194,36.035,37.294,28.015,31.846,34.76
139.4,32.326,33.745,37.184,40.043,35.881,37.384,27.979,31.806,34.762
139.5,32.326,33.54,37.467,39.888,35.727,37.471,27.945,31.767,34.765
139.6,32.326,33.337,37.75,39.73,35.572,37.553,27.913,31.728,34.767
139.7,32.326,33.136,38.031,39.569,35.417,37.631,27.882,31.69,34.769
139.8,32.326,32.936,38.31,39.406,35.261,37.706,27.853,31.652,34.772
